id,x,y,type,z,is_conduit
354,558421.6838064453,4868463.746310753,junction,0.0,True
355,558405.0171397786,4868480.412977419,junction,0.0,True
356,560313.350473112,4868047.079644086,inlet,0.0,True
357,558563.350473112,4867747.079644086,junction,0.0,True
358,558721.6838064453,4868613.746310753,junction,0.0,True
359,558705.0171397786,4868630.412977419,junction,0.0,True
360,558905.0171397786,4868613.746310753,junction,0.0,True
361,558921.6838064453,4868630.412977419,junction,0.0,True
362,559213.350473112,4867897.079644086,junction,0.0,True
363,558488.350473112,4867622.079644086,junction,0.0,True
364,558588.350473112,4868422.079644086,junction,0.0,True
365,558763.350473112,4867797.079644086,junction,0.0,True
366,558563.350473112,4868197.079644086,junction,0.0,True
367,558288.350473112,4868522.079644086,junction,0.0,True
368,559013.350473112,4867847.079644086,junction,0.0,True
369,558488.350473112,4867572.079644086,junction,0.0,True
370,558038.350473112,4868922.079644086,junction,0.0,True
371,558421.6838064453,4868113.746310753,junction,0.0,True
372,558405.0171397786,4868130.412977419,junction,0.0,True
373,558663.350473112,4867797.079644086,junction,0.0,True
374,559155.0171397786,4867863.746310753,junction,0.0,True
375,559171.6838064453,4867880.412977419,junction,0.0,True
376,558521.6838064453,4868363.746310753,junction,0.0,True
377,558505.0171397786,4868380.412977419,junction,0.0,True
378,558713.350473112,4868147.079644086,junction,0.0,True
379,558171.6838064453,4868863.746310753,junction,0.0,True
380,558155.0171397786,4868880.412977419,junction,0.0,True
381,559355.0171397786,4867913.746310753,junction,0.0,True
382,559371.6838064453,4867930.412977419,junction,0.0,True
383,558613.350473112,4868397.079644086,junction,0.0,True
384,559563.350473112,4868497.079644086,inlet,0.0,True
385,558555.0171397786,4868213.746310753,junction,0.0,True
386,558571.6838064453,4868230.412977419,junction,0.0,True
387,558488.350473112,4868272.079644086,junction,0.0,True
388,558221.6838064453,4868563.746310753,junction,0.0,True
389,558205.0171397786,4868580.412977419,junction,0.0,True
390,559863.350473112,4868297.079644086,junction,0.0,True
391,558971.6838064453,4868013.746310753,junction,0.0,True
392,558955.0171397786,4868030.412977419,junction,0.0,True
393,558488.350473112,4867922.079644086,junction,0.0,True
394,558863.350473112,4868597.079644086,junction,0.0,True
395,558871.6838064453,4868713.746310753,junction,0.0,True
396,558855.0171397786,4868730.412977419,junction,0.0,True
397,557938.350473112,4869222.079644086,junction,0.0,True
398,558438.350473112,4867972.079644086,junction,0.0,True
399,558605.0171397786,4867763.746310753,junction,0.0,True
400,558621.6838064453,4867780.412977419,junction,0.0,True
401,558338.350473112,4868522.079644086,junction,0.0,True
402,558813.350473112,4868097.079644086,junction,0.0,True
403,557988.350473112,4869222.079644086,junction,0.0,True
404,558388.350473112,4868272.079644086,junction,0.0,True
405,558388.350473112,4868172.079644086,junction,0.0,True
406,558771.6838064453,4868113.746310753,junction,0.0,True
407,558755.0171397786,4868130.412977419,junction,0.0,True
408,558788.350473112,4868522.079644086,junction,0.0,True
409,558455.0171397786,4868363.746310753,junction,0.0,True
410,558471.6838064453,4868380.412977419,junction,0.0,True
411,558771.6838064453,4868763.746310753,junction,0.0,True
412,558755.0171397786,4868780.412977419,junction,0.0,True
413,558921.6838064453,4868113.746310753,junction,0.0,True
414,558905.0171397786,4868130.412977419,junction,0.0,True
415,558963.350473112,4868047.079644086,junction,0.0,True
416,558188.350473112,4868822.079644086,junction,0.0,True
417,558038.350473112,4868722.079644086,junction,0.0,True
418,558505.0171397786,4868113.746310753,junction,0.0,True
419,558521.6838064453,4868130.412977419,junction,0.0,True
420,558288.350473112,4868222.079644086,junction,0.0,True
421,557821.6838064453,4869363.746310753,junction,0.0,True
422,557805.0171397786,4869380.412977419,junction,0.0,True
423,558321.6838064453,4868313.746310753,junction,0.0,True
424,558305.0171397786,4868330.412977419,junction,0.0,True
425,558488.350473112,4868072.079644086,junction,0.0,True
426,558713.350473112,4868797.079644086,junction,0.0,True
427,558005.0171397786,4868663.746310753,inlet,0.0,True
428,558021.6838064453,4868680.412977419,junction,0.0,True
429,558038.350473112,4868822.079644086,junction,0.0,True
430,558188.350473112,4868622.079644086,junction,0.0,True
431,558763.350473112,4868347.079644086,junction,0.0,True
432,558188.350473112,4868722.079644086,junction,0.0,True
433,558938.350473112,4868072.079644086,junction,0.0,True
