from_id,to_id,x_0,y_0,z_0,x_1,y_1,z_1
409,220,558763.350473112,4868997.079644086,0.0,558788.350473112,4868997.079644086,0.0
160,410,559288.350473112,4868597.079644086,0.0,559313.350473112,4868597.079644086,0.0
410,161,559313.350473112,4868597.079644086,0.0,559338.350473112,4868597.079644086,0.0
180,411,558438.350473112,4868697.079644086,0.0,558463.350473112,4868697.079644086,0.0
411,181,558463.350473112,4868697.079644086,0.0,558488.350473112,4868697.079644086,0.0
87,412,559638.350473112,4868197.079644086,0.0,559663.350473112,4868197.079644086,0.0
412,88,559663.350473112,4868197.079644086,0.0,559688.350473112,4868197.079644086,0.0
129,413,558888.350473112,4868447.079644086,0.0,558913.350473112,4868447.079644086,0.0
413,130,558913.350473112,4868447.079644086,0.0,558938.350473112,4868447.079644086,0.0
197,414,558538.350473112,4868797.079644086,0.0,558563.350473112,4868797.079644086,0.0
414,198,558563.350473112,4868797.079644086,0.0,558588.350473112,4868797.079644086,0.0
138,415,559338.350473112,4868447.079644086,0.0,559363.350473112,4868447.079644086,0.0
415,139,559363.350473112,4868447.079644086,0.0,559388.350473112,4868447.079644086,0.0
43,416,558938.350473112,4868047.079644086,0.0,558963.350473112,4868047.079644086,0.0
416,44,558963.350473112,4868047.079644086,0.0,558988.350473112,4868047.079644086,0.0
177,417,558288.350473112,4868697.079644086,0.0,558313.350473112,4868697.079644086,0.0
417,178,558313.350473112,4868697.079644086,0.0,558338.350473112,4868697.079644086,0.0
190,418,558188.350473112,4868797.079644086,0.0,558188.350473112,4868822.079644086,0.0
418,200,558188.350473112,4868822.079644086,0.0,558188.350473112,4868847.079644086,0.0
191,419,558238.350473112,4868797.079644086,0.0,558263.350473112,4868797.079644086,0.0
419,192,558263.350473112,4868797.079644086,0.0,558288.350473112,4868797.079644086,0.0
217,420,558638.350473112,4868997.079644086,0.0,558663.350473112,4868997.079644086,0.0
420,218,558663.350473112,4868997.079644086,0.0,558688.350473112,4868997.079644086,0.0
93,421,558538.350473112,4868247.079644086,0.0,558538.350473112,4868272.079644086,0.0
421,100,558538.350473112,4868272.079644086,0.0,558538.350473112,4868297.079644086,0.0
232,422,558388.350473112,4869147.079644086,0.0,558413.350473112,4869147.079644086,0.0
422,233,558413.350473112,4869147.079644086,0.0,558438.350473112,4869147.079644086,0.0
