Kh_0,Kh_1,Kv_0,Kv_1,C_spring,C_creek,success,mrsw_head,mrsw_error,bs_q,bs_error,head_above_surface_error,Kv_1_ss,Kv_0_ss,Kh_1_ss,Kh_0_ss,results_weighted_RMSE
8.1,4.1,5.1,3.1,150.0,7.0,True,380.0566008468081,-0.46170951667454574,487.8317068275719,-5243.421796186122,41871.0,150.0,300.0,250.0,450.0,0.9165756116352901
2.1,4.1,4.1,2.1,400.0,5.0,True,382.6746088467499,2.1562984832672214,2364.6112459947763,-3366.642257018918,66130.0,400.0,450.0,350.0,250.0,0.5939905383342209
6.1,2.1,5.1,3.1,100.0,4.0,True,382.803790132646,2.2854797691633166,695.1671384241345,-5036.08636458956,72194.0,200.0,100.0,400.0,150.0,0.8839546875012808
1.1,2.1,9.1,0.1,150.0,7.0,True,384.056589901722,3.538279538239351,1355.264875793924,-4375.98862721977,192778.0,400.0,450.0,300.0,150.0,0.8054671934309487
9.1,2.1,9.1,1.1,150.0,9.0,True,380.4503904543717,-0.06791990911096946,423.8805885669208,-5307.372914446773,38054.0,500.0,450.0,250.0,250.0,0.9274220054209369
5.1,3.1,7.1,1.1,200.0,4.0,True,382.6594201867484,2.141109823265708,1293.4858062429266,-4437.767696770768,69539.0,200.0,400.0,200.0,350.0,0.7798321674703365
5.1,4.1,6.1,0.1,350.0,7.0,True,381.6816610882188,1.1633507247361194,1541.0454748357006,-4190.208028177994,50596.0,150.0,300.0,350.0,350.0,0.7342108895328624
1.1,2.1,7.1,4.1,500.0,6.0,False,,,,,,450.0,500.0,500.0,150.0,
0.1,3.1,1.1,2.1,250.0,3.0,False,,,,,,400.0,200.0,300.0,150.0,
1.1,0.1,8.1,3.1,400.0,8.0,True,384.7117935020123,4.193483138529643,2854.4228542608616,-2876.8306487528325,386152.0,250.0,450.0,100.0,200.0,0.7181503739037717
9.1,4.1,9.1,4.1,200.0,5.0,True,380.2543656372782,-0.26394472620444276,746.8197335792211,-4984.433769434473,47970.0,200.0,300.0,450.0,300.0,0.8720298298270944
8.1,0.1,1.1,4.1,250.0,10.0,True,381.6248234259431,1.106513062460408,875.1421531138185,-4856.111349899876,39449.0,250.0,100.0,250.0,300.0,0.8489307536389488
3.1,1.1,9.1,0.1,250.0,5.0,True,383.6537862303579,3.135475866875254,1931.897978477908,-3799.3555245357866,101236.0,150.0,250.0,350.0,200.0,0.6764989475851066
7.1,1.1,1.1,4.1,150.0,1.0,True,388.3593744069287,7.841064043446011,2145.6935910162865,-3585.559911997408,337827.0,100.0,100.0,200.0,400.0,0.7704652904649532
4.1,1.1,7.1,3.1,450.0,10.0,True,382.1980902830046,1.679779919521934,1967.0946597684524,-3764.1588432452418,45967.0,250.0,450.0,300.0,500.0,0.6596304993843823
7.1,0.1,2.1,0.1,200.0,7.0,True,382.2275770678857,1.709266704403035,1046.037088414465,-4685.216414599229,51411.0,150.0,200.0,250.0,500.0,0.8203512218921748
2.1,3.1,1.1,4.1,200.0,4.0,True,383.6582597194543,3.1399493559716234,1673.2262543502002,-4058.027248663494,91818.0,450.0,250.0,450.0,300.0,0.7185491693626802
0.1,3.1,9.1,4.1,500.0,2.0,True,387.5209333342633,7.002622970780635,4699.946760165884,-1031.3067428478107,270181.0,450.0,200.0,100.0,250.0,0.4022338901546187
7.1,0.1,8.1,4.1,500.0,6.0,True,382.1997366706302,1.6814263071475466,2325.113692311599,-3406.139810702095,51277.0,450.0,150.0,450.0,400.0,0.5982246556819015
8.1,4.1,4.1,4.1,450.0,9.0,True,379.2853411112577,-1.2329692522249616,836.3033355755906,-4894.950167438104,36309.0,400.0,300.0,300.0,200.0,0.8554499221050876
7.1,0.1,2.1,1.1,450.0,1.0,True,387.1055254349749,6.58721507149221,4720.368370583397,-1010.8851324302968,226782.0,400.0,150.0,350.0,200.0,0.3497825118846131
0.1,1.1,4.1,4.1,200.0,4.0,True,388.2895315251138,7.771221161631104,2511.637113605204,-3219.6163894084902,472726.0,500.0,350.0,350.0,250.0,0.8432867378571257
7.1,1.1,9.1,4.1,400.0,1.0,True,386.8043423462139,6.286031982731231,4192.083503208007,-1539.1699998056874,209675.0,150.0,150.0,200.0,300.0,0.3874682594573823
4.1,2.1,5.1,2.1,350.0,10.0,True,381.9957623407247,1.4774519772420263,1377.0601046569643,-4354.19339835673,44382.0,350.0,350.0,100.0,350.0,0.7620265836036115
2.1,2.1,7.1,2.1,250.0,9.0,True,382.7385941936765,2.2202838301938073,1422.7571804303589,-4308.496322583335,61419.0,450.0,300.0,200.0,250.0,0.7562004816179055
3.1,0.1,1.1,1.1,200.0,8.0,True,383.256764963763,2.7384546002803063,1435.3026702365314,-4295.950832777163,104333.0,400.0,450.0,500.0,450.0,0.7623305165395646
6.1,3.1,9.1,2.1,100.0,10.0,True,381.069212734314,0.5509023708313521,368.1508814041081,-5363.102621609586,39138.0,300.0,100.0,450.0,350.0,0.9372115342373266
4.1,4.1,7.1,0.1,500.0,10.0,True,381.6951173761401,1.1768070126574344,1703.888497852371,-4027.365005161323,46053.0,250.0,250.0,300.0,100.0,0.7053723745173941
7.1,0.1,9.1,3.1,450.0,6.0,True,382.2340281791564,1.7157178156737132,2152.5321160859603,-3578.721386927734,51940.0,400.0,250.0,450.0,350.0,0.6282463202930905
5.1,1.1,8.1,2.1,100.0,1.0,True,389.7667143303482,9.24840396686551,1706.8169226443931,-4024.436580369301,442023.0,250.0,100.0,350.0,350.0,0.9160451803715549
2.1,4.1,5.1,2.1,500.0,5.0,True,382.66014520382816,2.1418348403454956,2588.4816112715635,-3142.7718917421307,64741.0,450.0,100.0,150.0,250.0,0.5551018230323118
5.1,2.1,0.1,0.1,300.0,3.0,True,383.6663471067472,3.1480367432645266,2197.199917387581,-3534.053585626113,93507.0,200.0,150.0,100.0,300.0,0.6290939711510795
2.1,0.1,1.1,1.1,450.0,5.0,True,384.4804308617016,3.962120498218951,3400.9223848478578,-2330.3311181658364,240654.0,100.0,300.0,200.0,300.0,0.5175284216757088
1.1,2.1,8.1,3.1,500.0,3.0,True,384.82207372000687,4.3037633565242,4086.986952805717,-1644.2665502079772,146732.0,150.0,250.0,250.0,400.0,0.34713975331807345
1.1,3.1,4.1,4.1,450.0,4.0,True,383.78805736466495,3.2697470011822816,3228.8030204135,-2502.450482600195,90969.0,450.0,400.0,250.0,350.0,0.4531599824521031
6.1,2.1,5.1,2.1,150.0,2.0,True,384.6452833658422,4.126973002359534,1435.171638109117,-4296.081864904577,125293.0,250.0,450.0,150.0,300.0,0.7679571124495456
0.1,0.1,4.1,0.1,100.0,2.0,True,401.93305846606216,21.414748102579495,2742.0445616200304,-2989.208941393664,752016.0,400.0,150.0,200.0,450.0,1.1292264857930026
0.1,1.1,8.1,2.1,150.0,3.0,True,389.9153856062927,9.397075242810047,2288.298865685203,-3442.954637328491,556186.0,350.0,150.0,100.0,400.0,0.9531344642414814
8.1,1.1,9.1,3.1,450.0,6.0,True,381.6618338893389,1.1435235258562102,1675.6851118486666,-4055.568391165028,46996.0,150.0,100.0,100.0,400.0,0.7103836903237901
4.1,2.1,1.1,2.1,250.0,2.0,True,385.096692247008,4.57838188352531,2416.241864882235,-3315.011638131459,140382.0,150.0,150.0,250.0,200.0,0.6079047068731517
2.1,3.1,9.1,2.1,500.0,1.0,True,387.3489475994791,6.8306372359964485,5479.628918313887,-251.6245846998072,244390.0,250.0,300.0,500.0,500.0,0.3284161354737283
0.1,3.1,5.1,1.1,200.0,8.0,True,385.8804276205259,5.362117257043224,1851.4273074169173,-3879.826195596776,205622.0,150.0,150.0,450.0,300.0,0.7302274899310864
7.1,1.1,8.1,3.1,150.0,3.0,True,383.5587033897005,3.040393026217828,1067.8402448923953,-4663.413258121299,89450.0,200.0,200.0,150.0,100.0,0.8223677510526578
8.1,3.1,6.1,0.1,250.0,5.0,True,381.7600466740319,1.2417363105492427,950.8977872414836,-4780.355715772211,54559.0,200.0,350.0,100.0,150.0,0.8372411087374882
2.1,0.1,6.1,3.1,450.0,5.0,True,384.44872712717313,3.9304167636904594,3493.340023910132,-2237.913479103562,237982.0,450.0,250.0,400.0,300.0,0.5027122117563331
8.1,4.1,1.1,0.1,500.0,2.0,True,382.7017233172832,2.1834129538005413,2917.3700324303936,-2813.883470583301,86299.0,350.0,450.0,250.0,250.0,0.5042367959304943
7.1,1.1,3.1,4.1,450.0,9.0,True,381.5442186151477,1.0259082516650437,1427.0314577625832,-4304.222045251111,39999.0,500.0,500.0,200.0,300.0,0.7528947462790356
0.1,1.1,6.1,1.1,300.0,3.0,True,390.13316464051184,9.614854277029167,3871.732610458872,-1859.5208925548225,531568.0,250.0,500.0,250.0,200.0,0.7781606669718125
0.1,3.1,8.1,4.1,100.0,2.0,True,389.3010630205515,8.78275265706884,1516.0316985051468,-4215.221804508547,422955.0,300.0,300.0,200.0,150.0,0.9261616719181907
2.1,0.1,8.1,3.1,250.0,4.0,True,385.11110694248345,4.592796579000776,2535.60188994302,-3195.651613070674,283925.0,450.0,400.0,350.0,500.0,0.6734865935838469
3.1,3.1,0.1,0.1,200.0,3.0,True,384.3007415697021,3.782431206219428,1892.1264167822665,-3839.127086231428,126995.0,300.0,350.0,250.0,450.0,0.6908875360407453
9.1,3.1,3.1,2.1,400.0,5.0,True,380.8252849263727,0.30697456289004776,1268.4641424383444,-4462.78936057535,48283.0,350.0,150.0,100.0,300.0,0.7813187481536324
1.1,3.1,8.1,1.1,300.0,1.0,True,389.58833580310056,9.070025439617893,4267.936432948671,-1463.3170700650237,431214.0,250.0,450.0,450.0,100.0,0.6281269461847205
0.1,1.1,3.1,2.1,100.0,5.0,True,388.5160284495588,7.997718086076134,1321.4378874256945,-4409.815615588,490708.0,450.0,100.0,200.0,350.0,1.0090775549775421
1.1,3.1,8.1,2.1,350.0,2.0,True,385.8300672333543,5.311756869871658,3524.2645284426108,-2206.9889745710834,184306.0,200.0,150.0,400.0,150.0,0.4566662712032652
3.1,2.1,3.1,4.1,500.0,6.0,True,382.8314575220799,2.3131471585972463,2245.6923852190084,-3485.5611177946857,62614.0,150.0,150.0,100.0,150.0,0.6138702116381686
3.1,1.1,0.1,1.1,300.0,4.0,True,383.9923025208543,3.47399215737164,2463.781488996756,-3267.4720140169384,111732.0,300.0,450.0,350.0,300.0,0.5892268019887406
5.1,4.1,0.1,4.1,250.0,7.0,True,381.64483351777415,1.1265231542914762,1183.4009295101423,-4547.852573503552,50517.0,400.0,500.0,350.0,450.0,0.7963616390129922
9.1,0.1,3.1,3.1,150.0,9.0,True,381.4802380201308,0.961927656648129,561.3450248726149,-5169.908478141079,40520.0,500.0,350.0,200.0,450.0,0.9036667306594458
4.1,1.1,3.1,1.1,500.0,5.0,False,,,,,,200.0,250.0,450.0,500.0,
4.1,2.1,1.1,0.1,100.0,7.0,False,,,,,,150.0,150.0,350.0,200.0,
9.1,2.1,6.1,1.1,400.0,6.0,True,380.8015233648195,0.2832130013368328,1368.7809506185877,-4362.4725523951065,44851.0,500.0,250.0,500.0,200.0,0.7635057479732817
2.1,2.1,9.1,3.1,400.0,1.0,True,388.59022991040575,8.071919546923084,4953.806021600147,-777.4474814135474,347520.0,450.0,150.0,100.0,450.0,0.48207349120167153
9.1,1.1,5.1,3.1,400.0,8.0,True,381.0710995515468,0.5527891880641391,1120.7925748029666,-4610.460928210728,40167.0,150.0,400.0,350.0,100.0,0.8062144746157732
8.1,2.1,0.1,4.1,500.0,6.0,True,381.19901539172577,0.6807050282430964,1847.650780248281,-3883.602722765413,46397.0,350.0,100.0,450.0,400.0,0.6804235500114741
7.1,3.1,0.1,0.1,350.0,7.0,False,,,,,,400.0,500.0,400.0,500.0,
0.1,3.1,1.1,4.1,100.0,3.0,False,,,,,,400.0,150.0,250.0,300.0,
5.1,1.1,6.1,1.1,150.0,7.0,True,382.4534606619603,1.9351502984776516,896.5581135287139,-4834.69538948498,56397.0,500.0,250.0,450.0,400.0,0.8469089646417217
2.1,2.1,1.1,0.1,500.0,2.0,True,385.6333471127928,5.11503674931015,4692.130164852366,-1039.1233381613283,198944.0,100.0,200.0,400.0,400.0,0.32099189821452634
1.1,3.1,1.1,0.1,300.0,8.0,True,383.4384315921621,2.9201212286794203,2240.681831022593,-3490.5716719911006,125638.0,100.0,500.0,450.0,150.0,0.6315862154877716
5.1,0.1,3.1,1.1,300.0,10.0,True,382.3829856383205,1.8646752748378503,1336.706451186008,-4394.547051827686,50356.0,150.0,350.0,250.0,150.0,0.7697026820450907
0.1,3.1,8.1,0.1,200.0,6.0,True,388.6718620381462,8.153551674663504,2550.461311846011,-3180.792191167683,547978.0,400.0,300.0,250.0,300.0,0.9162007147216359
6.1,0.1,4.1,0.1,500.0,1.0,True,387.1913759926157,6.673065629133021,5262.470394439151,-468.7831085745429,232525.0,450.0,300.0,250.0,500.0,0.3203119658536411
5.1,2.1,8.1,0.1,200.0,2.0,True,384.97861662387686,4.460306260394191,2017.7432526127377,-3713.510250400957,142042.0,500.0,400.0,100.0,500.0,0.6750102285400417
1.1,4.1,5.1,3.1,300.0,6.0,True,382.9076172281752,2.3893068646925144,1989.9768227500608,-3741.276680263634,70480.0,150.0,300.0,350.0,450.0,0.65950822181236
9.1,0.1,7.1,4.1,250.0,4.0,True,382.4802971503663,1.9619867868836423,1447.926156267,-4283.327346746694,64112.0,250.0,150.0,150.0,400.0,0.7522273788215855
3.1,2.1,8.1,1.1,450.0,6.0,True,382.7288348930927,2.2105245296100406,2543.8121380191587,-3187.4413649945354,62162.0,350.0,100.0,500.0,250.0,0.5622899173230715
2.1,4.1,4.1,4.1,350.0,2.0,True,384.68202189719534,4.1637115337126716,3122.160026169964,-2609.09347684373,120689.0,350.0,300.0,350.0,250.0,0.4828228282691708
0.1,4.1,4.1,1.1,450.0,1.0,False,,,,,,200.0,400.0,300.0,100.0,
7.1,0.1,6.1,4.1,200.0,5.0,True,382.66329961832105,2.1449892548383787,1280.8164332110027,-4450.437069802691,63733.0,450.0,200.0,400.0,500.0,0.7811519531703496
6.1,4.1,2.1,3.1,200.0,4.0,True,381.9866621567252,1.4683517932425048,1099.2602233745563,-4631.993279639138,61254.0,300.0,250.0,450.0,100.0,0.8123021679234365
9.1,2.1,0.1,2.1,500.0,5.0,True,381.08455732833534,0.5662469648526667,1868.5562846825635,-3862.697218331131,49128.0,300.0,500.0,300.0,450.0,0.6771310089918259
7.1,1.1,3.1,3.1,300.0,1.0,True,387.2288488631575,6.71053849967484,3609.7333834826713,-2121.520119531023,239627.0,100.0,100.0,400.0,450.0,0.4887387371796493
3.1,1.1,4.1,2.1,500.0,7.0,True,382.8379974828688,2.319687119386117,2778.231041119434,-2953.02246189426,62254.0,500.0,500.0,400.0,450.0,0.5218921018290366
5.1,4.1,9.1,0.1,500.0,5.0,True,381.97803019608,1.4597198325973295,2278.027972087555,-3453.225530926139,57817.0,250.0,300.0,500.0,100.0,0.6074225949660722
3.1,0.1,0.1,0.1,200.0,4.0,True,384.5857144298627,4.06740406638005,1837.808928971048,-3893.4445740426463,189043.0,500.0,400.0,300.0,100.0,0.7244316068990434
7.1,1.1,7.1,1.1,400.0,7.0,True,381.7379756980538,1.2196653345711184,1657.7385014260362,-4073.515001587658,45591.0,350.0,250.0,350.0,450.0,0.7133426010652569
7.1,1.1,7.1,0.1,450.0,1.0,True,386.6186885612389,6.100378197756243,4545.613547479472,-1185.6399555342225,202456.0,400.0,350.0,300.0,250.0,0.3398947035297594
9.1,0.1,6.1,4.1,250.0,8.0,True,381.5171849235874,0.9988745601047526,964.8703449482856,-4766.383158065409,42223.0,450.0,450.0,250.0,500.0,0.8335447730160735
4.1,1.1,3.1,2.1,500.0,10.0,False,,,,,,500.0,150.0,500.0,400.0,
9.1,1.1,6.1,0.1,300.0,7.0,True,381.4974467922482,0.9791364287655142,943.1000592013006,-4788.153443812394,44735.0,300.0,200.0,150.0,150.0,0.8375651308829632
1.1,4.1,8.1,1.1,250.0,3.0,True,384.64882816939246,4.13051780590979,2174.46528740332,-3556.788215610374,128971.0,450.0,500.0,100.0,200.0,0.6439466632350996
6.1,2.1,3.1,4.1,200.0,4.0,True,382.86629361321576,2.3479832497330904,1069.7188540815405,-4661.534648932154,71284.0,400.0,300.0,100.0,100.0,0.8188813878799689
1.1,1.1,6.1,1.1,250.0,6.0,True,384.3491742837128,3.830863920230115,2149.221254357137,-3582.0322486565574,221082.0,250.0,250.0,100.0,450.0,0.6907604851343423
9.1,1.1,6.1,2.1,300.0,7.0,True,381.49967543026446,0.981365066781791,855.4498424135527,-4875.8036606001415,44080.0,250.0,100.0,150.0,100.0,0.8527602169209233
1.1,0.1,5.1,4.1,350.0,4.0,True,386.2453795551972,5.72706919171452,3625.4398226776975,-2105.8136803359967,438842.0,400.0,250.0,450.0,300.0,0.6897459886182973
4.1,4.1,8.1,3.1,150.0,5.0,True,382.1794535464186,1.6611431829359162,919.022775899597,-4812.230727114097,59468.0,350.0,350.0,500.0,450.0,0.8433738739426339
2.1,0.1,7.1,2.1,300.0,3.0,True,385.8748246029498,5.356514239467117,3183.4772190873337,-2547.7762839263605,318653.0,450.0,100.0,450.0,200.0,0.6142927773298318
7.1,3.1,0.1,2.1,250.0,7.0,True,381.3380552333781,0.8197448698954304,986.8910831155954,-4744.362419898099,46348.0,500.0,100.0,100.0,500.0,0.8300991931093292
9.1,0.1,2.1,2.1,200.0,6.0,True,381.9659616165488,1.4476512530661125,895.4664047173283,-4835.787098296366,50793.0,500.0,250.0,300.0,100.0,0.8464648115757009
9.1,0.1,3.1,3.1,100.0,9.0,True,381.5411853509078,1.0228749874251548,377.0322831942904,-5354.221219819404,41036.0,250.0,450.0,350.0,150.0,0.9358107999166319
6.1,3.1,5.1,2.1,300.0,2.0,True,383.76760888055657,3.249298517073896,2408.354968395419,-3322.898534618276,100205.0,400.0,200.0,300.0,350.0,0.5949611097207502
6.1,1.1,2.1,1.1,150.0,8.0,True,382.048074859232,1.5297644957493048,744.034534653998,-4987.218968359696,48016.0,150.0,250.0,200.0,500.0,0.8725279552579661
4.1,4.1,8.1,1.1,450.0,5.0,True,382.00967229587536,1.4913619323926923,2154.829603840132,-3576.423899173563,56714.0,200.0,250.0,450.0,150.0,0.6285739320621558
2.1,1.1,6.1,3.1,100.0,1.0,True,391.7808032716496,11.262492908166905,2056.820820880996,-3674.4326821326986,584398.0,300.0,200.0,250.0,300.0,1.0078617524764173
7.1,1.1,8.1,1.1,100.0,9.0,True,381.67178739293314,1.153477029450471,440.7812120075032,-5290.472291006191,42721.0,200.0,250.0,350.0,500.0,0.9248429482550938
0.1,2.1,3.1,2.1,500.0,3.0,True,387.7633779390422,7.245067575559517,4783.703637987928,-947.549865025766,338832.0,300.0,300.0,350.0,150.0,0.48030896737800793
0.1,4.1,1.1,1.1,400.0,6.0,False,,,,,,300.0,450.0,100.0,500.0,
3.1,2.1,9.1,1.1,200.0,3.0,True,384.2950165538555,3.7767061903728063,1891.036323168344,-3840.21717984535,113930.0,300.0,400.0,500.0,450.0,0.6870330819824435
0.1,2.1,2.1,1.1,150.0,7.0,True,387.1678258807003,6.649515517217651,1546.7815620033798,-4184.471941010314,339114.0,350.0,200.0,250.0,100.0,0.8583186115095344
0.1,3.1,1.1,0.1,150.0,6.0,False,,,,,,450.0,250.0,200.0,400.0,
3.1,3.1,9.1,2.1,450.0,5.0,True,382.6151514460786,2.0968410825959154,2462.8681693087565,-3268.3853337049377,62245.0,500.0,350.0,350.0,200.0,0.5762756424565575
3.1,0.1,2.1,2.1,400.0,9.0,True,383.01804556033056,2.499735196847894,2385.1888747266494,-3346.064628287045,86003.0,400.0,350.0,500.0,500.0,0.5949591187318952
2.1,1.1,5.1,4.1,100.0,5.0,True,384.1382080655509,3.619897702068215,877.2463564148638,-4854.00714659883,148174.0,500.0,350.0,100.0,200.0,0.8696051755139469
9.1,0.1,5.1,1.1,250.0,10.0,True,381.3643691700059,0.8460588065232173,774.1953516019712,-4957.058151411723,37902.0,500.0,300.0,350.0,150.0,0.8663869424484922
7.1,3.1,1.1,3.1,500.0,1.0,True,385.58725353614335,5.068943172660681,4385.552154696314,-1345.7013483173805,162768.0,350.0,100.0,400.0,150.0,0.31961535489000514
4.1,2.1,6.1,4.1,450.0,7.0,True,382.2834324548743,1.7651220913916177,1932.940208177839,-3798.3132948358552,51035.0,200.0,100.0,100.0,300.0,0.6662185101014847
6.1,4.1,9.1,0.1,200.0,9.0,False,,,,,,400.0,400.0,400.0,400.0,
3.1,2.1,8.1,2.1,300.0,3.0,True,384.1352543311404,3.6169439676577326,2461.439620402321,-3269.8138826113727,103891.0,350.0,250.0,450.0,100.0,0.5870875891190038
2.1,4.1,8.1,1.1,200.0,10.0,True,382.1067022302698,1.5883918667871058,1033.5484099869063,-4697.705093026788,52660.0,200.0,150.0,350.0,250.0,0.8226607077425422
3.1,4.1,1.1,2.1,250.0,4.0,True,382.9755045495677,2.457194186085019,1639.7231044423534,-4091.530398571341,76204.0,100.0,250.0,100.0,300.0,0.7210825055760962
8.1,4.1,3.1,1.1,350.0,7.0,True,380.3081948232553,-0.21011554022737755,819.2031358776148,-4912.050367136079,42339.0,350.0,400.0,200.0,100.0,0.8589111886262137
8.1,4.1,6.1,0.1,300.0,6.0,True,380.7032165804353,0.18490621695264053,1116.304413465521,-4614.949089548173,47379.0,100.0,100.0,500.0,400.0,0.8076861015461392
6.1,2.1,7.1,1.1,400.0,1.0,True,386.9888172361639,6.470506872681256,3999.7725911822345,-1731.4809118314597,220805.0,150.0,450.0,150.0,150.0,0.4216258799278836
0.1,1.1,3.1,4.1,200.0,4.0,True,388.396026240101,7.877715876618311,2535.495473621326,-3195.7580293923684,476313.0,250.0,350.0,300.0,350.0,0.844099241592469
9.1,4.1,4.1,1.1,250.0,8.0,True,379.68393057778,-0.8343797857026516,461.68967775088095,-5269.563825262813,39084.0,200.0,300.0,100.0,200.0,0.9209137729212817
5.1,1.1,6.1,4.1,400.0,7.0,False,,,,,,400.0,100.0,350.0,300.0,
8.1,0.1,8.1,3.1,300.0,9.0,True,381.7897879368779,1.2714775733952024,950.770986563046,-4780.482516450648,41957.0,350.0,250.0,150.0,150.0,0.8359781492205174
4.1,0.1,6.1,1.1,400.0,8.0,False,,,,,,300.0,150.0,150.0,300.0,
8.1,0.1,9.1,3.1,500.0,9.0,True,381.54315960111273,1.0248492376300646,1689.5192256109149,-4041.7342774027793,39739.0,400.0,300.0,400.0,450.0,0.7071915955890816
4.1,4.1,3.1,1.1,250.0,3.0,False,,,,,,250.0,400.0,350.0,300.0,
7.1,0.1,2.1,4.1,500.0,10.0,False,,,,,,450.0,400.0,250.0,500.0,
8.1,1.1,3.1,2.1,400.0,6.0,True,381.722978622288,1.2046682588053272,1526.3767540799745,-4204.87674893372,47884.0,150.0,100.0,250.0,200.0,0.7364394655308606
1.1,4.1,7.1,1.1,100.0,2.0,True,386.4812535792245,5.962943215741802,1267.501193621145,-4463.752309392549,246171.0,100.0,200.0,250.0,150.0,0.8449826798567157
5.1,4.1,1.1,3.1,250.0,1.0,True,387.09176180165787,6.573451438175198,2990.8711741961306,-2740.382328817564,236491.0,200.0,300.0,350.0,250.0,0.5725504775649136
0.1,1.1,4.1,3.1,150.0,10.0,True,386.5841805213217,6.065870157839015,1342.0394955304,-4389.214007483294,397318.0,300.0,350.0,100.0,250.0,0.9305325633702376
4.1,4.1,6.1,3.1,250.0,8.0,True,381.6185386575113,1.100228294028625,965.8219444595888,-4765.431558554105,45589.0,100.0,450.0,300.0,100.0,0.8336934978626874
8.1,4.1,4.1,1.1,150.0,6.0,True,380.4739174336849,-0.0443929297977661,590.1470633040008,-5141.106439709693,46324.0,450.0,500.0,500.0,400.0,0.8991425009675824
4.1,3.1,0.1,4.1,150.0,4.0,True,383.1779849964074,2.659674632924748,1181.8845946992003,-4549.368908314494,83078.0,450.0,150.0,300.0,500.0,0.8014633381099793
3.1,0.1,5.1,1.1,100.0,10.0,True,383.02421615667697,2.5059057931943016,692.4684897366606,-5038.785013277034,94556.0,350.0,400.0,350.0,500.0,0.8881465110094737
7.1,0.1,2.1,0.1,300.0,1.0,True,388.0344393334962,7.51612897001354,3555.1495880403527,-2176.103914973341,301886.0,250.0,500.0,150.0,150.0,0.552900449800348
5.1,1.1,4.1,1.1,200.0,10.0,True,382.0678373753378,1.5495270118551048,920.6881726836872,-4810.565330330007,45468.0,500.0,100.0,450.0,200.0,0.8415411357051291
7.1,4.1,2.1,4.1,400.0,1.0,True,385.5738374027421,5.0555270392594025,3749.502785724588,-1981.7507172891064,165662.0,500.0,400.0,100.0,450.0,0.4102022898402125
6.1,4.1,3.1,0.1,400.0,10.0,False,,,,,,250.0,500.0,300.0,300.0,
5.1,3.1,7.1,0.1,150.0,7.0,True,382.1168171608162,1.5985067973335276,773.410722961773,-4957.842780051921,54980.0,150.0,100.0,300.0,150.0,0.8681478204329804
7.1,0.1,4.1,0.1,350.0,6.0,True,382.34489008743896,1.8265797239562858,1729.8386331997172,-4001.414869813977,54230.0,450.0,200.0,350.0,200.0,0.7019050290085898
8.1,3.1,7.1,1.1,150.0,4.0,True,381.814462809662,1.2961524461793488,830.440624000883,-4900.812879012811,59777.0,300.0,100.0,250.0,450.0,0.8587963779651338
9.1,3.1,1.1,0.1,500.0,2.0,True,382.7969838950443,2.278673531561651,2741.686173218419,-2989.567329795276,86081.0,300.0,350.0,100.0,250.0,0.5340702547804935
0.1,4.1,8.1,0.1,100.0,8.0,True,387.732409974048,7.214099610565313,1240.370402643559,-4490.883100370135,501213.0,100.0,150.0,500.0,450.0,1.0288570992460093
8.1,3.1,3.1,3.1,200.0,3.0,True,382.3020881212961,1.783777757813425,1239.9386333857549,-4491.31486962794,70478.0,150.0,150.0,500.0,150.0,0.7892509533785421
8.1,3.1,5.1,3.1,200.0,3.0,True,382.3710935385968,1.8527831751141548,1198.7467305212776,-4532.5067724924165,70956.0,200.0,400.0,100.0,350.0,0.7964638125226677
2.1,3.1,8.1,0.1,350.0,8.0,True,382.79480560760055,2.276495244117882,2163.6006450711284,-3567.652857942566,74746.0,450.0,450.0,200.0,400.0,0.6304041779805728
0.1,0.1,9.1,2.1,350.0,5.0,False,,,,,,350.0,150.0,500.0,500.0,
0.1,4.1,0.1,3.1,500.0,1.0,False,,,,,,450.0,250.0,100.0,350.0,
2.1,3.1,6.1,4.1,450.0,5.0,True,382.8765448567469,2.358234493264206,2754.49032405889,-2976.763178954804,66395.0,200.0,150.0,350.0,500.0,0.5268779765498212
8.1,3.1,2.1,2.1,300.0,2.0,True,383.109325436785,2.5910150733023443,2207.901518362793,-3523.3519846509016,90962.0,100.0,300.0,450.0,400.0,0.6265841814794092
9.1,2.1,1.1,3.1,300.0,5.0,True,381.2838664004325,0.7655560369498176,1246.9539148337062,-4484.299588179988,50255.0,250.0,250.0,450.0,200.0,0.7852802209325116
8.1,3.1,9.1,2.1,300.0,8.0,True,380.24871579541866,-0.26959456806400794,853.4325066994206,-4877.8209963142735,39535.0,350.0,450.0,400.0,200.0,0.8527138442004819
8.1,1.1,4.1,2.1,350.0,2.0,True,383.74149745668126,3.2231870931985895,2761.0138761694543,-2970.23962684424,97889.0,300.0,150.0,400.0,450.0,0.534416658939773
1.1,4.1,2.1,2.1,200.0,10.0,True,382.5634324723402,2.0451221088575267,1132.3424766937242,-4598.91102631997,62611.0,350.0,250.0,250.0,150.0,0.8067521743926943
3.1,0.1,5.1,4.1,300.0,5.0,True,383.98922415971145,3.4709137962287855,2300.4980885699188,-3430.7554144437754,144722.0,100.0,150.0,100.0,350.0,0.6288437505323654
4.1,3.1,6.1,3.1,100.0,6.0,True,382.3596212498166,1.841310886333929,589.6380039488577,-5141.6154990648365,58401.0,150.0,150.0,350.0,150.0,0.9004867199595341
