id,x,y,z,type
787,558785.3352548567,4868893.765139193,390.87753069036586,junction
788,558782.9353537614,4868895.068888974,390.870978716858,junction
789,558778.0397895619,4868897.435106732,390.86178530375867,junction
790,558775.8248558576,4868898.614015229,390.85845758918674,junction
791,558772.7055920971,4868900.299024828,390.8500749031811,junction
792,558767.917331436,4868902.640794505,390.840869506587,junction
793,558765.7035963052,4868903.819223991,390.8367671309599,junction
794,558762.189961377,4868905.629904582,390.82525704472687,junction
795,558757.7609494228,4868907.973394745,390.8128519687538,junction
796,558756.4145371219,4868908.654479639,390.81085046678425,junction
797,558753.1886784225,4868910.326980564,390.8027601570073,junction
798,558748.3698104392,4868912.793936434,390.79150204660897,junction
799,558746.0276460316,4868914.037652958,390.78853485952413,junction
800,558742.6051634564,4868915.752245214,390.7806948474733,junction
801,558737.9753676084,4868918.174893753,390.7702141050868,junction
802,558736.9544938116,4868918.7198734265,390.76851515395435,junction
803,558732.2069188375,4868921.119433403,390.75984439944875,junction
804,558727.8501554064,4868923.40207638,390.74856109921683,junction
805,558726.3826726931,4868924.147994881,390.7484361070126,junction
806,558723.3819204007,4868925.750230528,390.73630662203414,junction
807,558718.4320928187,4868928.18735772,390.7258960117803,junction
808,558717.6356172949,4868928.657351349,390.7244213279332,junction
809,558713.0668176593,4868931.021366832,390.71416861283376,junction
810,558708.1425336981,4868933.506007108,390.70302926849297,junction
811,558702.4006969652,4868936.494651007,390.69370707359604,junction
812,558698.0125186092,4868938.728597873,390.68296909172153,junction
813,558693.4728498465,4868941.109309221,390.6749533301596,junction
814,558688.6077274162,4868943.520919964,390.66649089273653,junction
815,558687.8823859779,4868943.979748732,390.66345246155316,junction
816,558683.4024901675,4868946.276901875,390.6541433368117,junction
817,558678.3364907802,4868948.850793669,390.64509797241465,junction
818,558672.5547507892,4868951.798926954,390.62940983597,junction
819,558668.2617904609,4868954.043790691,390.62400868078277,junction
820,558662.6091226791,4868956.906674229,390.61033282853253,junction
821,558659.4264181162,4868958.568736428,390.60525690895577,junction
822,558658.3153967172,4868959.151550241,390.60511712905776,junction
823,558652.6644607045,4868962.016163247,390.59235639063314,junction
824,558649.5031840446,4868963.721711744,390.58303673120895,junction
825,558648.3147587725,4868964.331585917,390.5824998122782,junction
826,558642.4725002762,4868967.256185009,390.5673079259566,junction
827,558638.9263404126,4868969.064454037,390.5601100560026,junction
828,558638.1464011371,4868969.516417669,390.5586140939763,junction
829,558633.4802338108,4868971.90631305,390.55201698801125,junction
830,558630.0580966348,4868973.704134618,390.54262044107287,junction
831,558627.7650668303,4868974.855869182,390.5396783299481,junction
832,558623.0900632766,4868977.272466351,390.53302889117026,junction
833,558620.0115852394,4868978.974004792,390.5257745019079,junction
834,558617.7309977335,4868980.057931764,390.52088536321196,junction
835,558612.937941247,4868982.58416087,390.5105006423196,junction
836,558610.7321020169,4868983.767368944,390.5083106909866,junction
837,558607.631366201,4868985.263339329,390.497624572541,junction
838,558602.9440416199,4868987.745004887,390.48905731140076,junction
839,558600.7970196602,4868988.897454505,390.4884811330089,junction
840,558597.6967293205,4868990.39954908,390.47904626286294,junction
841,558593.0236735384,4868992.870897837,390.4714109559226,junction
842,558590.8630553355,4868994.030594093,390.4709132225643,junction
843,558587.7586980525,4868995.595814763,390.4575578971794,junction
844,558582.915965502,4868998.134415182,390.45282749071276,junction
845,558581.965506316,4868998.646098565,390.4518817018428,junction
846,558577.1618959663,4869001.074359626,390.44294409187466,junction
847,558572.9350053831,4869003.268289901,390.431832090062,junction
848,558572.0189120173,4869003.758949837,390.4302035247952,junction
849,558567.2289932292,4869006.192406273,390.42431369236334,junction
850,558562.9995004685,4869008.397322379,390.4145946274018,junction
851,558562.0860583102,4869008.887312201,390.4130810195403,junction
852,558557.530124592,4869011.261713338,390.40812407553744,junction
853,558553.1399622927,4869013.569816135,390.3945511726736,junction
854,558547.3912860515,4869016.511605196,390.38685788172705,junction
855,558543.1753525827,4869018.738458132,390.3789451550691,junction
856,558537.4753794108,4869021.641034461,390.36882686268234,junction
857,558533.2428833678,4869023.87287361,390.36142742452375,junction
858,558527.4683969324,4869026.866540364,390.34690695799304,junction
859,558524.247066577,4869028.553776385,390.34419373441006,junction
860,558523.1567328228,4869029.124593587,390.3439913577829,junction
861,558517.3479009517,4869032.115161114,390.32664648114786,junction
862,558513.9678899334,4869033.820170928,390.3246288214494,junction
863,558512.9918959684,4869034.376456723,390.3227922492116,junction
864,558507.4054227453,4869037.259726714,390.3105981995875,junction
865,558503.8607113408,4869039.054940473,390.30051148042435,junction
866,558503.003692042,4869039.566606069,390.29512656667504,junction
867,558497.50207846,4869042.415235189,390.2634376346853,junction
868,558495.4044462718,4869043.514717424,390.2511420682275,junction
869,558493.1569103284,4869044.677090039,390.22504789103624,junction
870,558487.5991398321,4869047.588576915,390.1692664447179,junction
871,558485.4948178233,4869048.70614099,390.14375358974246,junction
872,558483.2200592178,4869049.896558339,390.11108710076076,junction
873,558477.4973051994,4869052.90482619,390.03194693188914,junction
874,558476.0852595239,4869053.648319703,390.0041459273624,junction
875,558472.8719600886,4869055.447860728,389.954389411987,junction
876,558467.8527712285,4869058.0325215245,389.8675102505354,junction
877,558466.8769520397,4869058.565085399,389.8479466844279,junction
878,558463.3647742607,4869060.501983405,389.7840291306173,junction
879,558458.3607858492,4869063.098094373,389.6907177558955,junction
880,558457.4570842773,4869063.598331437,389.67518784830395,junction
881,558452.5237689727,4869066.213043676,389.5784789867007,junction
882,558448.1242163446,4869068.524014599,389.49264693807754,junction
883,558442.1815665364,4869071.717686595,389.36631806596733,junction
884,558437.7666604604,4869074.051051326,389.2829289458216,junction
885,558433.1753440171,4869076.43566583,389.18896503334616,junction
886,558428.4036028556,4869079.0172456335,389.0922380428065,junction
887,558422.423658166,4869082.169880721,388.9764721737604,junction
888,558419.1077731953,4869083.911658897,388.91187487938885,junction
889,558418.2286231953,4869084.411913438,388.8925853556266,junction
890,558413.404681961,4869086.934483556,388.80405157061927,junction
891,558410.1386208647,4869088.686069639,388.7403086654354,junction
892,558407.7371638701,4869089.9416227415,388.69705248005636,junction
893,558402.9903211705,4869092.512576887,388.6014688839704,junction
894,558400.7906977892,4869093.644282097,388.5657567908226,junction
895,558397.0608715793,4869095.654837429,388.49495403734437,junction
896,558392.7844193204,4869097.9441638915,388.4163527104532,junction
897,558390.6931198812,4869099.013414201,388.37429710124866,junction
898,558388.4636153453,4869100.200722323,388.33268559619427,junction
899,558382.7659765735,4869103.300971365,388.2257591381748,junction
900,558381.2956434652,4869104.050008908,388.20209864356525,junction
901,558378.3417995431,4869105.672319719,388.15607680700066,junction
902,558373.3801169336,4869108.264292442,388.0808822807016,junction
903,558372.5149994006,4869108.688026704,388.0677644485246,junction
904,558367.6517225544,4869111.335257421,388.0020934459282,junction
905,558363.147527951,4869113.633998029,387.9446357201612,junction
906,558357.4446104631,4869116.684235144,387.87026821902987,junction
907,558353.1271194379,4869118.886640536,387.8159814775819,junction
908,558348.4951154363,4869121.36018794,387.75937923823625,junction
909,558343.5829929251,4869123.899858938,387.69905927772663,junction
910,558342.8661127277,4869124.322910059,387.6885184275451,junction
911,558338.3317567307,4869126.698838035,387.63885281048397,junction
912,558334.7357234327,4869128.556500236,387.5969649586761,junction
913,558333.4627093564,4869129.23139624,387.58216171928655,junction
914,558327.737172186,4869132.261696496,387.51992687877896,junction
915,558325.6307526688,4869133.405632764,387.493767409442,junction
916,558324.7561832396,4869133.854122587,387.4850354447042,junction
917,558323.4600746817,4869134.523100757,387.47164565882423,junction
918,558317.7907849563,4869137.458381725,387.4135557490837,junction
919,558315.5762430858,4869138.680886247,387.3887578038375,junction
920,558313.4148497508,4869139.799917237,387.36597404301637,junction
921,558307.6978919377,4869142.840271793,387.3074848329903,junction
922,558305.6106454843,4869143.983984771,387.2877407203012,junction
923,558303.3639745472,4869145.069221397,387.26272515927735,junction
924,558297.8135748523,4869148.05832365,387.2084522608158,junction
925,558296.8600680947,4869148.584645115,387.1986010971885,junction
926,558293.3714966633,4869150.315775667,387.16781856628575,junction
927,558287.7346550592,4869153.366462974,387.1162243084284,junction
928,558286.3522177169,4869154.080400564,387.10344197888605,junction
929,558283.14380055,4869155.697012544,387.0728275517733,junction
930,558277.7380163141,4869158.622568013,387.02687931180463,junction
931,558273.2182923434,4869160.975062553,386.98309824362696,junction
932,558268.4959207543,4869163.458495689,386.9482788979589,junction
933,558267.68456295,4869163.9335994255,386.9399085445119,junction
934,558263.2401321055,4869166.209845185,386.90126635338703,junction
935,558258.4766256938,4869168.740809984,386.8616340623214,junction
936,558253.3656942787,4869171.388601308,386.8184902572198,junction
937,558248.5493036179,4869173.931319911,386.78157607053134,junction
938,558247.8033749701,4869174.37482031,386.7768250592188,junction
939,558243.2807759045,4869176.721447651,386.7376262039645,junction
940,558238.8377062896,4869179.058615988,386.7085903102612,junction
941,558238.0196988384,4869179.540410111,386.7007161425281,junction
942,558232.4333397591,4869182.496018244,386.65892926128697,junction
943,558230.258629328,4869183.6839258885,386.6427141654318,junction
944,558228.1435774233,4869184.76656761,386.6281220048909,junction
945,558222.5301190896,4869187.681145287,386.56811808560633,junction
946,558220.3707370465,4869188.878559944,386.537313270974,junction
947,558218.2746614475,4869189.986131609,386.50802467417316,junction
948,558212.6211329317,4869192.935706588,386.4105588087148,junction
949,558211.3285011954,4869193.575271295,386.38386724012173,junction
950,558208.3672751471,4869195.189290468,386.3296229105057,junction
951,558202.7541274976,4869198.18044139,386.2033017304488,junction
952,558201.4931532886,4869198.811374114,386.17328922273487,junction
953,558197.1145247173,4869201.167981014,386.0676748382478,junction
954,558192.8568607065,4869203.438003778,385.95948479416563,junction
955,558191.4861325657,4869204.136313119,385.9213154375052,junction
956,558188.4821626907,4869205.738618706,385.84766442020657,junction
957,558182.921852622,4869208.69242217,385.7049017284475,junction
958,558178.466573942,4869211.027200422,385.58492130726285,junction
959,558172.862107888,4869214.081791776,385.42809949947787,junction
960,558168.4586030341,4869216.303597365,385.30509488754876,junction
961,558163.6893535587,4869218.88817109,385.17154944586423,junction
962,558162.8964200072,4869219.319395485,385.1512057724651,junction
963,558157.3623144104,4869222.260442407,384.9976475979339,junction
964,558153.836089255,4869224.085595658,384.901328989221,junction
965,558152.9678048915,4869224.568576503,384.87803250041486,junction
966,558148.4527432293,4869226.933360115,384.7539984310226,junction
967,558145.334264858,4869228.673058561,384.6753251537403,junction
968,558143.0733472058,4869229.895179535,384.6129380734019,junction
969,558137.5283557213,4869232.870665564,384.470129368973,junction
970,558136.1900510899,4869233.54514407,384.4345544674139,junction
971,558133.0497142174,4869235.213484055,384.35937084697696,junction
972,558127.661835172,4869238.118201576,384.2240657803323,junction
973,558126.3502244971,4869238.788572544,384.19171412448594,junction
974,558123.3200120989,4869240.349130893,384.12276585689347,junction
975,558117.7706025398,4869243.3493540315,383.9895757638921,junction
976,558116.4260320369,4869244.017100841,383.95502031963827,junction
977,558113.4852381201,4869245.6577457655,383.88605475147364,junction
978,558108.4744669872,4869248.321369905,383.7704004375104,junction
979,558107.6512844012,4869248.734110761,383.75570438834217,junction
980,558103.1963201901,4869251.070219872,383.6485880302924,junction
981,558098.4532030806,4869253.688872341,383.5463556853088,junction
982,558092.5702631731,4869256.7053347565,383.4255340462436,junction
983,558088.3214511547,4869259.040264492,383.3319489785401,junction
984,558082.6145286637,4869262.053943385,383.2179758059518,junction
985,558079.500325813,4869263.78479233,383.15333268794427,junction
986,558078.4508887996,4869264.337221616,383.13000921587997,junction
987,558072.6375492573,4869267.422056664,383.0174615923604,junction
988,558070.5278922265,4869268.5763367,382.97801534297315,junction
989,558068.4155167674,4869269.6939221565,382.93646053636576,junction
990,558062.6117731354,4869272.750481866,382.8275519126914,junction
991,558060.5426633504,4869273.863193073,382.7842644551726,junction
992,558058.3809404016,4869274.998617347,382.7471968530453,junction
993,558052.740825327,4869277.988213224,382.6405795542893,junction
994,558050.6213682954,4869279.165285471,382.608834777791,junction
995,558048.4310250245,4869280.31503319,382.5717803282476,junction
996,558044.8675859357,4869282.236526836,382.48686543264046,junction
997,558042.712193536,4869283.315116005,382.43305713420017,junction
998,558041.3472793628,4869284.074810918,382.3983316844504,junction
999,558037.0710769083,4869286.4549820395,382.2748379395613,junction
1000,558032.7230870529,4869288.764975042,382.13562943061225,junction
1001,558028.3221600471,4869291.152992738,381.97475136030255,junction
1002,558023.6570867074,4869293.694366171,381.8071938350025,junction
1003,558022.8847944278,4869294.147925516,381.7818862951272,junction
1004,558018.4274517923,4869296.534534251,381.6084328223195,junction
1005,558013.5876743682,4869299.176445662,381.41486644630487,junction
1006,558012.7537247529,4869299.682479383,381.3787716199597,junction
1007,558007.9693062847,4869302.251736166,381.16731722973356,junction
1008,558004.9165724851,4869303.899625654,381.0312361597085,junction
1009,558002.61237396,4869305.161457224,380.93111758227536,junction
1010,557997.9579291382,4869307.660525815,380.72311391494685,junction
1011,557995.8201335411,4869308.860200717,380.6208684692464,junction
1012,557992.3182615968,4869310.80051043,380.45603729030944,junction
1013,557987.9671872462,4869313.176942867,380.2665398815547,junction
1014,557986.964449438,4869313.758534662,380.2226028770708,junction
1015,557983.4777027068,4869315.701574034,380.0701950613376,junction
1016,557977.9126911642,4869318.700229486,379.82878584457836,junction
1017,557973.3162286615,4869321.216051558,379.6327819732698,junction
1018,557968.4696606869,4869323.887410765,379.44088014979525,junction
1019,557962.87761023,4869326.82417078,379.2355671323513,junction
1020,557958.561696454,4869329.206963368,379.06710776397597,junction
1021,557957.5440645,4869329.780241332,379.02883512378094,junction
1022,557952.6896896582,4869332.430801627,378.84753602461444,junction
1023,557950.5146505997,4869333.610264338,378.76579700188705,junction
1024,557948.4846197644,4869334.747403737,378.6901781706755,junction
1025,557942.6779022778,4869337.950100214,378.4757648410108,junction
1026,557940.5507460157,4869339.050620671,378.39765019792503,junction
1027,557938.4260533736,4869340.240783984,378.3220202221799,junction
1028,557932.7988861275,4869343.31184479,378.12942018830114,junction
1029,557931.4365747783,4869343.923978266,378.08350287754394,junction
1030,557928.2325870087,4869345.74494833,377.9730328563472,junction
1031,557923.271946984,4869348.4487209115,377.80298675826594,junction
1032,557922.3586671597,4869348.9497877015,377.7663382782231,junction
1033,557917.7421032863,4869351.42094288,377.61859804309694,junction
1034,557913.3343314184,4869353.904916717,377.47480512791435,junction
1035,557907.5071401093,4869357.034283924,377.2791791293724,junction
1036,557904.2549664527,4869358.83186503,377.1803667601558,junction
1037,557903.033956084,4869359.572270725,377.1372240210254,junction
1038,557897.4426607653,4869362.64580071,376.9750416466684,junction
1039,557895.2076864145,4869363.870896906,376.9065350976837,junction
1040,557892.8031933839,4869365.203251976,376.83710497238985,junction
1041,557887.7684946668,4869367.953409113,376.6891495455094,junction
1042,557886.7641243298,4869368.560288602,376.6595534583684,junction
1043,557883.1957586309,4869370.4811026985,376.5564535485656,junction
1044,557877.549874508,4869373.678258593,376.41003465236275,junction
1045,557872.9147498241,4869376.228194585,376.28443978446285,junction
1046,557868.0848684267,4869378.890433974,376.1653379098844,junction
1047,557862.121656905,4869382.241488401,376.0205590894785,junction
1048,557859.7862249115,4869383.537518542,375.95964859585445,junction
1049,557858.4265464996,4869384.371971826,375.9317801717908,junction
1050,557852.2858872842,4869387.753981858,375.7871028450075,junction
1051,557850.7140252694,4869388.60375999,375.75674642993255,junction
1052,557848.3374969496,4869389.929529012,375.71000750133794,junction
1053,557843.4424375073,4869392.736875373,375.61702700194377,junction
1054,557840.4174926789,4869394.437016055,375.5772437153983,junction
1055,557837.9961387456,4869395.78157802,375.54144863965314,junction
1056,557832.5469210845,4869398.742689546,375.4667233270213,junction
1057,557827.9933107065,4869401.39518607,375.4044207975896,junction
1058,557823.3295111973,4869403.95395575,375.3496751331862,junction
1059,557818.4667474958,4869406.747276341,375.2924458699294,junction
1060,557814.8190425033,4869408.7838718165,375.25110233474135,junction
1061,557813.4299307812,4869409.537458915,375.23809461641036,junction
1062,557807.9613184334,4869412.621696997,375.18453534784004,junction
1063,557805.4471716337,4869414.036698531,375.164920292914,junction
1064,557802.8519595583,4869415.646738041,375.14181355607565,junction
1065,557797.8612255636,4869418.403864119,375.1074244592427,junction
1066,557796.2209275776,4869419.330570978,375.0962153921584,junction
1067,557793.0681863951,4869421.066491085,375.07790405270265,junction
1068,557787.3963069834,4869424.317321741,375.0473891938498,junction
1069,557783.379895641,4869426.426912435,375.02915207150465,junction
1070,557779.2463386725,4869428.580525675,375.00628904033334,junction
1071,557776.8446137006,4869430.381103741,375.00471678025184,junction
1072,557772.1741120975,4869432.780229968,375.0000000000072,junction
1073,557770.1143476116,4869433.665882358,375.0000000000072,junction
1074,560322.0,4868051.0,393.7099914550781,inlet
1075,560317.8150090962,4868053.265490778,393.684879099282,junction
1076,560316.4284545035,4868053.997003155,393.67906278132494,junction
1077,560312.464846312,4868056.119111061,393.65642856546197,junction
1078,560308.4564148783,4868058.271796215,393.6368803216682,junction
1079,560306.777723485,4868059.179219323,393.627596885597,junction
1080,560303.0063186215,4868061.198171207,393.6055834346005,junction
1081,560298.6109036986,4868063.512008334,393.58299847483187,junction
1082,560297.7511604275,4868063.982167054,393.5787984558028,junction
1083,560292.5516085367,4868066.72502801,393.55231084027696,junction
1084,560288.4164400754,4868068.9043491855,393.5311905811634,junction
1085,560282.7980877568,4868071.884261653,393.502685378371,junction
1086,560279.0928901223,4868073.862202285,393.48448001882036,junction
1087,560278.0854899357,4868074.401855678,393.47948377254676,junction
1088,560273.1160822463,4868077.054179076,393.455697480436,junction
1089,560269.2511079173,4868079.122750002,393.43715623143476,junction
1090,560268.4003216067,4868079.587675855,393.43288134020844,junction
1091,560263.2688061765,4868082.293706276,393.4104211787061,junction
1092,560260.8800934493,4868083.571476702,393.39921163234817,junction
1093,560256.9721773248,4868085.597757111,393.37910210259076,junction
1094,560253.3876657237,4868087.519607059,393.36340549585873,junction
1095,560250.9929291897,4868088.798063457,393.35255424525815,junction
1096,560247.1196847536,4868090.885787457,393.3315140744266,junction
1097,560242.6052018502,4868093.24998611,393.31313456877285,junction
1098,560241.3090724691,4868093.953290164,393.31098605949404,junction
1099,560237.5403519671,4868095.956628367,393.2928422611448,junction
1100,560233.0303992174,4868098.3480867855,393.2691161983599,junction
1101,560231.553845826,4868099.136111596,393.2618950465553,junction
1102,560228.032182568,4868100.990775496,393.250542909641,junction
1103,560223.4636523095,4868103.41817158,393.2325010613231,junction
1104,560222.2511001737,4868104.077255429,393.2270760601613,junction
1105,560217.4648046802,4868106.578254937,393.2014991136356,junction
1106,560213.7809763369,4868108.553864247,393.1885288093898,junction
1107,560212.7728847283,4868109.0786818545,393.1864093156574,junction
1108,560207.7516547715,4868111.714812144,393.1652789287658,junction
1109,560204.1847779708,4868113.617058501,393.1451412450228,junction
1110,560203.2212970331,4868114.109060734,393.1426052731662,junction
1111,560198.1972943486,4868116.818875863,393.12078272780707,junction
1112,560194.7443701202,4868118.5887469575,393.10847817099415,junction
1113,560192.4262898342,4868119.836293048,393.0995780518351,junction
1114,560187.7646898293,4868122.317248993,393.08033210443296,junction
1115,560184.1271812997,4868124.231453175,393.0637307297705,junction
1116,560183.1647849557,4868124.783609101,393.05859117694706,junction
1117,560178.1437249334,4868127.402084222,393.0400373495711,junction
1118,560175.8658881631,4868128.660785839,393.03341153315387,junction
1119,560172.2561332047,4868130.526713091,393.0166508088761,junction
1120,560167.7178656976,4868132.973079004,392.995252222301,junction
1121,560166.5055561719,4868133.6553456485,392.9941063236204,junction
1122,560163.0211364435,4868135.41861127,392.9795765729691,junction
1123,560158.3943607754,4868137.884324461,392.95882694518434,junction
1124,560156.2633065192,4868139.022339515,392.9510854314615,junction
1125,560152.7380346854,4868140.92279717,392.9379241541384,junction
1126,560148.1730654117,4868143.2818969805,392.92143038010596,junction
1127,560146.8473978961,4868143.972925198,392.9150711459011,junction
1128,560143.4674631972,4868145.796856241,392.90197782732355,junction
1129,560137.6352304615,4868148.809556847,392.8807083131183,junction
1130,560132.9483276602,4868151.299390818,392.8609961361045,junction
1131,560128.4085496056,4868153.744139014,392.8459392451499,junction
1132,560122.4869039989,4868156.876256995,392.8219229435907,junction
1133,560118.9655362997,4868158.752028609,392.81162867635857,junction
1134,560117.9035106192,4868159.301485141,392.8061684026164,junction
1135,560113.2383462475,4868161.8005304765,392.79032430448785,junction
1136,560109.7716371232,4868163.591397792,392.77818770075487,junction
1137,560107.3401647356,4868164.871692638,392.76821331459877,junction
1138,560102.7849208663,4868167.257046909,392.75037925095114,junction
1139,560099.4809952097,4868169.043462576,392.7352943378979,junction
1140,560098.4063599606,4868169.516146322,392.73299719090056,junction
1141,560092.5251699473,4868172.679558471,392.712832053926,junction
1142,560090.340117082,4868173.884535745,392.7039416110582,junction
1143,560087.9426350909,4868175.093327012,392.69920500893755,junction
1144,560083.2982181075,4868177.516514065,392.68363971190786,junction
1145,560081.0785693569,4868178.746650015,392.6723913215335,junction
1146,560077.5741857933,4868180.60842021,392.6610249487446,junction
1147,560072.9105608604,4868183.036178275,392.6442587343779,junction
1148,560071.7101894704,4868183.694283356,392.6389698058569,junction
1149,560068.4488415302,4868185.417541426,392.6293587548252,junction
1150,560062.8216822025,4868188.346449775,392.6088484497566,junction
1151,560061.671214455,4868188.975145257,392.6042711460236,junction
1152,560058.3003651844,4868190.758217549,392.59477853405826,junction
1153,560052.8577789423,4868193.703967186,392.575540579854,junction
1154,560048.0916819328,4868196.249318161,392.55613447636154,junction
1155,560043.587467317,4868198.542724652,392.54349651857177,junction
1156,560042.6683072452,4868199.142617813,392.5408104070843,junction
1157,560038.1021390152,4868201.527481976,392.5221780084202,junction
1158,560033.5014536963,4868203.892721492,392.50985034896297,junction
1159,560032.5347242769,4868204.487741535,392.5071625019495,junction
1160,560030.0994516289,4868205.711099302,392.4958602549375,junction
1161,560027.8171167613,4868206.907093808,392.4879921922153,junction
1162,560024.3346075033,4868208.748375372,392.4764437321563,junction
1163,560023.3126636993,4868209.381226623,392.4729528847066,junction
1164,560017.62947337,4868212.274995273,392.45338594638054,junction
1165,560014.2096305254,4868214.094984606,392.44260282875086,junction
1166,560013.2150366926,4868214.742918503,392.4387673138634,junction
1167,560007.4205391429,4868217.630307078,392.41986607756667,junction
1168,560005.2112624799,4868218.815785096,392.41308692689614,junction
1169,560003.0789343591,4868220.1142093735,392.4059141756836,junction
1170,559998.3972971346,4868222.57303897,392.3912822371794,junction
1171,559996.1002418221,4868223.740930588,392.3838149285388,junction
1172,559992.7275449197,4868225.563612589,392.37077842265325,junction
1173,559988.2510669276,4868227.944211476,392.3585776316852,junction
1174,559987.1637197855,4868228.541847673,392.35523755416614,junction
1175,559982.6902147817,4868230.854806973,392.33893196762455,junction
1176,559978.1044058495,4868233.297234344,392.32674623564776,junction
1177,559976.8588965943,4868233.977016125,392.3228376679613,junction
1178,559972.42665484,4868236.205898104,392.30684870010066,junction
1179,559967.9874387108,4868238.618651299,392.295406436161,junction
1180,559962.2625236381,4868241.624382524,392.2721819537536,junction
1181,559957.8075316324,4868244.007893061,392.2632133397143,junction
1182,559953.2190871908,4868246.42132419,392.2450184112416,junction
1183,559948.7949475037,4868248.732442409,392.23536669641277,junction
1184,559947.8056180507,4868249.275751752,392.23277656304776,junction
1185,559943.1982243914,4868251.68866836,392.21448770930647,junction
1186,559938.7479231439,4868254.011781542,392.20544826494313,junction
1187,559937.6651985408,4868254.607509076,392.2023932208206,junction
1188,559933.3047106726,4868256.877124604,392.1850360955647,junction
1189,559930.0592883826,4868258.615441182,392.17725166458575,junction
1190,559927.6996738256,4868259.898502979,392.17075996910404,junction
1191,559922.9547601512,4868262.408811066,392.1563537765165,junction
1192,559920.7102291115,4868263.590252174,392.15035768884513,junction
1193,559918.4900553566,4868264.780574472,392.14450587542365,junction
1194,559912.5964428523,4868267.901628028,392.1270488955829,junction
1195,559911.4590342054,4868268.517473344,392.12426643889034,junction
1196,559908.2898608776,4868270.1771301,392.1159147106282,junction
1197,559902.6571082366,4868273.144580614,392.0995393577553,junction
1198,559901.5390760603,4868273.74814192,392.0966657366561,junction
1199,559898.2059470215,4868275.493181477,392.087861375508,junction
1200,559893.4193753965,4868278.056688673,392.07206840866553,junction
1201,559892.4305076854,4868278.600452337,392.06972318373334,junction
1202,559887.7862703425,4868281.018236258,392.0583651074073,junction
1203,559883.2272455982,4868283.451792812,392.04330956777636,junction
1204,559882.2116067492,4868284.010751391,392.0409635827975,junction
1205,559877.5224672222,4868286.410560594,392.02884124116406,junction
1206,559872.9801954835,4868288.859958805,392.0154652476107,junction
1207,559867.269401843,4868291.800659088,392.0007980744061,junction
1208,559863.7613423524,4868293.688659594,391.99027521316526,junction
1209,559862.7706591312,4868294.233215567,391.9880531067795,junction
1210,559858.1568790979,4868296.680264101,391.9755422664605,junction
1211,559853.5770826611,4868299.120591449,391.9609248988704,junction
1212,559852.5539102929,4868299.645683885,391.95973219638853,junction
1213,559847.8846961247,4868302.08421822,391.9463497838725,junction
1214,559844.5851600324,4868303.910793251,391.9349689732866,junction
1215,559843.3825362176,4868304.487343676,391.9338611918495,junction
1216,559837.7555213678,4868307.373893074,391.9182540593698,junction
1217,559835.5433143473,4868308.610387272,391.9106574022588,junction
1218,559833.2040863637,4868309.799436865,391.90691883876207,junction
1219,559827.453299431,4868312.77665261,391.89032718322477,junction
1220,559825.3378802928,4868313.972040903,391.88306796459324,junction
1221,559823.0418351016,4868315.184108585,391.87848877892714,junction
1222,559818.3255534791,4868317.66103886,391.8636011819069,junction
1223,559816.0994783036,4868318.80272291,391.85838231616214,junction
1224,559812.755618241,4868320.602000873,391.8511056458949,junction
1225,559808.2932923118,4868322.91233149,391.8372507545776,junction
1226,559806.1004740794,4868324.062810485,391.83207840395414,junction
1227,559802.713036267,4868325.8777360665,391.8248645706114,junction
1228,559798.2166339874,4868328.19677166,391.8115625847128,junction
1229,559797.2774916253,4868328.646812133,391.81023216069804,junction
1230,559792.6108478152,4868331.170272355,391.79909565912493,junction
1231,559788.059913815,4868333.501906599,391.786330269295,junction
1232,559782.4346924223,4868336.454284999,391.771788603197,junction
1233,559777.9494277003,4868338.835402825,391.75995285869436,junction
1234,559773.4489226461,4868341.316993149,391.74804780537636,junction
1235,559768.7417184076,4868343.692687503,391.7359120517633,junction
1236,559767.7390632534,4868344.200697598,391.73388416577365,junction
1237,559763.1894445115,4868346.723396272,391.72222361622283,junction
1238,559758.6509925852,4868348.999436326,391.71122022085285,junction
1239,559757.5538916208,4868349.558693683,391.70847493856536,junction
1240,559752.843157927,4868352.078757827,391.6957434655036,junction
1241,559749.5977435495,4868353.820536057,391.68519338408873,junction
1242,559747.4076057423,4868354.94919509,391.6808104278333,junction
1243,559742.9545483917,4868357.284873674,391.67079732300624,junction
1244,559739.7096324579,4868359.010439536,391.66098099585986,junction
1245,559737.5148226814,4868360.138115915,391.6566579463364,junction
1246,559733.0293479551,4868362.517652721,391.6463795489908,junction
1247,559730.6698337344,4868363.761527653,391.6373465169708,junction
1248,559727.3078276644,4868365.625989872,391.6293424379589,junction
1249,559722.7479898843,4868367.909245882,391.62002787606156,junction
1250,559720.490499412,4868369.150304575,391.61192439273503,junction
1251,559718.384879751,4868370.317885597,391.60717987095455,junction
1252,559712.5662579294,4868373.246400267,391.5951082346842,junction
1253,559711.3828050062,4868373.889435644,391.59166840740056,junction
1254,559707.9078343445,4868375.839479873,391.58251047989467,junction
1255,559703.3784678199,4868378.131991553,391.57509726547363,junction
1256,559702.299604735,4868378.630567052,391.57100495276444,junction
1257,559697.6279539578,4868381.239072327,391.55887124886493,junction
1258,559693.0850034105,4868383.488179229,391.55072012882823,junction
1259,559691.9320060837,4868384.06832353,391.54746631909916,junction
1260,559687.4910969922,4868386.534679126,391.5364337715062,junction
1261,559682.946393648,4868388.973258672,391.5211414816407,junction
