t, Q
243450.0,0.0762890409072879
243460.0,0.07628901686222525
243470.0,0.07628910357120633
243480.0,0.07628915467918451
243490.0,0.07628914660455385
243500.0,0.0762892330756865
243510.0,0.07628916622385803
243520.0,0.07628917929787489
243530.0,0.07628907074487891
243540.0,0.07628905325424581
243550.0,0.07628903213268892
243560.0,0.07628899601913731
243570.0,0.07628904211833482
243580.0,0.07628905390452131
243590.0,0.07628916990343551
243600.0,0.07628914850842138
243610.0,0.0762892305433272
243620.0,0.07628916353365953
243630.0,0.07628916937753279
243640.0,0.07628911051820807
243650.0,0.07628902105201284
243660.0,0.07628904146355214
243670.0,0.07628898631645825
243680.0,0.07628906458952778
243690.0,0.07628905956587664
243700.0,0.07628916600567873
243710.0,0.07628916601823238
243720.0,0.07628922140616477
243730.0,0.07628916235644545
243740.0,0.07628914543995152
243750.0,0.07628910627200622
243760.0,0.07628900827062851
243770.0,0.07628904082328557
243780.0,0.0762889873508081
243790.0,0.07628908050209082
243800.0,0.07628906987245732
243810.0,0.07628913613591792
243820.0,0.07628920656576087
243830.0,0.07628918819282254
243840.0,0.0762891908416467
243850.0,0.07628911347426563
243860.0,0.0762891327440457
243870.0,0.07628903800394998
243880.0,0.07628901755218054
243890.0,0.0762890002214017
243900.0,0.07628905605462742
243910.0,0.0762891061762883
243920.0,0.07628909272041279
243930.0,0.07628921864940989
243940.0,0.07628917098794961
243950.0,0.07628921910607293
243960.0,0.07628911322934993
243970.0,0.07628910266530729
243980.0,0.07628906191760527
243990.0,0.07628898835974691
244000.0,0.07628902640128311
244010.0,0.07628903854735497
244020.0,0.07628912621629072
244030.0,0.0762891092232279
244040.0,0.07628921413777001
244050.0,0.07628918190929218
244060.0,0.076289203425196
244070.0,0.07628911877257277
244080.0,0.07628907431246472
244090.0,0.07628907092301578
244100.0,0.07628897916643353
244110.0,0.07628903740688113
244120.0,0.07628902202282185
244130.0,0.07628912428207316
244140.0,0.07628914082791219
244150.0,0.07628917391782379
244160.0,0.07628921309528477
244170.0,0.07628918001984458
244180.0,0.07628916621466057
244190.0,0.07628905555205177
244200.0,0.07628906880328176
244210.0,0.0762890004543915
244220.0,0.07628902270381731
244230.0,0.0762890292573537
244240.0,0.07628907531595827
244250.0,0.07628917497400417
244260.0,0.0762891406688873
244270.0,0.07628924036817891
244280.0,0.07628915455950079
244290.0,0.07628917590772237
244300.0,0.07628908825777257
244310.0,0.07628903531649368
244320.0,0.07628903108684533
244330.0,0.07628899563955395
244340.0,0.07628905784006355
244350.0,0.07628906073120593
244360.0,0.07628917306441897
244370.0,0.0762891578146119
244380.0,0.07628922986163873
244390.0,0.0762891543966435
244400.0,0.07628915232089013
244410.0,0.07628909710830274
244420.0,0.07628901253973108
244430.0,0.07628903396385102
244440.0,0.07628899498857966
244450.0,0.07628907878302217
244460.0,0.07628906494147462
244470.0,0.07628915244293295
244480.0,0.07628919158017648
244490.0,0.07628920294499261
244500.0,0.07628917518448627
244510.0,0.07628911992556905
244520.0,0.07628913176664633
244530.0,0.07628902249953783
244540.0,0.07628903198981246
244550.0,0.0762889886757875
244560.0,0.07628906806803891
244570.0,0.07628909539731633
244580.0,0.07628909990093174
244590.0,0.07628922241077206
244600.0,0.07628917036880799
244610.0,0.07628921666194034
244620.0,0.07628910894160486
244630.0,0.07628911357706045
244640.0,0.07628905101445828
244650.0,0.07628899463310505
244660.0,0.07628902008577687
244670.0,0.07628904339533629
244680.0,0.07628912332439619
244690.0,0.07628910314619355
244700.0,0.0762892187827647
244710.0,0.07628917770035826
244720.0,0.0762892075508427
244730.0,0.07628911449625705
244740.0,0.07628908315793398
244750.0,0.07628906797011059
244760.0,0.0762889831940401
244770.0,0.07628903208017902
244780.0,0.07628903839602832
244790.0,0.07628913544911374
244800.0,0.07628912579325953
244810.0,0.07628920944004315
244820.0,0.0762891874771266
244830.0,0.0762891916088674
244840.0,0.07628914411136958
244850.0,0.07628905309044427
244860.0,0.07628907991274075
244870.0,0.0762889769716331
244880.0,0.07628904062106671
244890.0,0.07628902205058052
244900.0,0.07628910218004965
244910.0,0.07628916577681817
244920.0,0.07628914828761288
244930.0,0.07628923546250145
244940.0,0.07628915715329818
244950.0,0.07628917478197658
244960.0,0.07628906706771185
244970.0,0.07628905029827993
244980.0,0.07628901232987352
244990.0,0.07628901319254787
245000.0,0.07628904728172227
245010.0,0.07628906954783107
245020.0,0.07628918100118863
245030.0,0.07628915207828048
245040.0,0.07628923618307028
245050.0,0.07628914992071532
245060.0,0.07628915894302342
245070.0,0.07628908615067943
245080.0,0.07628902111282483
245090.0,0.07628902345410148
245100.0,0.0762890060614628
245110.0,0.07628907154336213
245120.0,0.07628907337701328
245130.0,0.07628918009010331
245140.0,0.07628916848861712
245150.0,0.07628922569932059
245160.0,0.07628914998178687
245170.0,0.07628913230100451
245180.0,0.07628911351036843
245190.0,0.07628900175020202
245200.0,0.07628904189949876
245210.0,0.07628898638690486
245220.0,0.0762890852753719
245230.0,0.07628908004863545
245240.0,0.07628912606501523
245250.0,0.07628922066662137
245260.0,0.07628917698098879
245270.0,0.07628920233691237
245280.0,0.07628910474632623
245290.0,0.07628912439073801
245300.0,0.07628902986218412
245310.0,0.07628901614898441
245320.0,0.0762890003665962
245330.0,0.07628906216899473
245340.0,0.07628911809447411
245350.0,0.07628910270564777
245360.0,0.07628922816589513
245370.0,0.07628917099457877
245380.0,0.07628920820724648
245390.0,0.07628910383370206
245400.0,0.07628909350049809
245410.0,0.0762890458831919
245420.0,0.0762889979771099
245430.0,0.07628901954302483
245440.0,0.07628905828012705
245450.0,0.07628913763547387
245460.0,0.07628912006102377
245470.0,0.07628922844700568
245480.0,0.07628917378892483
245490.0,0.0762891964200615
245500.0,0.07628911939631917
245510.0,0.07628906051263513
245520.0,0.07628907375612129
245530.0,0.0762889741185387
245540.0,0.07628904256904054
245550.0,0.07628902287527799
245560.0,0.07628912717510201
245570.0,0.07628915501237393
245580.0,0.07628916488551513
245590.0,0.07628922243455875
245600.0,0.07628916792663763
245610.0,0.0762891659463473
245620.0,0.07628905079052432
245630.0,0.07628906257515912
245640.0,0.07628899318577502
245650.0,0.07628903080663833
245660.0,0.0762890364496794
245670.0,0.07628908217489394
245680.0,0.07628918483691971
245690.0,0.0762891508263868
245700.0,0.07628923839103112
245710.0,0.07628914660450803
245720.0,0.07628916348289326
245730.0,0.07628906974454552
245740.0,0.076289034744004
245750.0,0.07628900725208301
245760.0,0.07628902230252407
245770.0,0.07628906266447273
245780.0,0.0762890805118184
245790.0,0.07628918983682309
245800.0,0.07628916084224562
245810.0,0.07628923207211424
245820.0,0.07628914007126988
245830.0,0.07628914471074384
245840.0,0.0762890847026653
245850.0,0.07628900642411637
245860.0,0.07628902770819426
245870.0,0.07628900604249204
245880.0,0.07628908903089676
245890.0,0.07628907266584714
245900.0,0.07628916056579804
245910.0,0.07628919571719495
245920.0,0.07628920453179054
245930.0,0.07628916323364354
245940.0,0.07628910993324693
245950.0,0.07628912449816878
245960.0,0.07628901061524083
245970.0,0.07628903329869684
245980.0,0.07628898784744782
245990.0,0.07628907974593654
246000.0,0.07628910530520752
246010.0,0.07628911766633475
246020.0,0.07628922943012306
246030.0,0.0762891719001431
246040.0,0.07628920313837388
246050.0,0.07628909601735524
246060.0,0.07628910470100903
246070.0,0.0762890243287347
246080.0,0.07628901427051402
246090.0,0.07628900733675746
246100.0,0.07628907277015108
246110.0,0.07628913067508566
246120.0,0.07628911932643162
246130.0,0.07628923304643424
246140.0,0.0762891722494022
246150.0,0.0762891897214392
246160.0,0.07628909069552915
246170.0,0.076289078353622
246180.0,0.07628903562608033
246190.0,0.07628899814890251
246200.0,0.07628902738121315
246210.0,0.07628904416422962
246220.0,0.07628914707673849
246230.0,0.07628913404587356
246240.0,0.07628921158985545
246250.0,0.07628918626596551
246260.0,0.07628918670036408
246270.0,0.07628913409078988
246280.0,0.0762890422344511
246290.0,0.07628907367094169
246300.0,0.07628897225233491
246310.0,0.07628904841595431
246320.0,0.07628902870358659
246330.0,0.07628911323141406
246340.0,0.07628916925810579
246350.0,0.07628916225876636
246360.0,0.07628922767268828
246370.0,0.07628915343150548
246380.0,0.07628916170736985
246390.0,0.07628904920844781
246400.0,0.07628904929032179
246410.0,0.07628898849692124
246420.0,0.07628903961510711
246430.0,0.07628905335924131
246440.0,0.07628909371497235
246450.0,0.07628919418402369
246460.0,0.0762891629749952
246470.0,0.07628922838070205
246480.0,0.0762891381485293
246490.0,0.07628914810401524
246500.0,0.07628905623966546
246510.0,0.07628902795280754
246520.0,0.07628900255942263
246530.0,0.07628903476956361
246540.0,0.07628908223156165
246550.0,0.0762890764856854
246560.0,0.07628918707707194
246570.0,0.07628917325127667
246580.0,0.07628922411518793
246590.0,0.0762891426354307
246600.0,0.07628912313019867
246610.0,0.07628911097731972
246620.0,0.07628899412437634
246630.0,0.07628904202094862
246640.0,0.07628898756492274
246650.0,0.07628909306272041
246660.0,0.07628908911344437
246670.0,0.07628914365683853
246680.0,0.07628921999952712
246690.0,0.07628918463231973
246700.0,0.0762891829262309
246710.0,0.07628909250316883
246720.0,0.07628911584873045
246730.0,0.07628901198203561
246740.0,0.07628902623695027
246750.0,0.07628899759990082
246760.0,0.07628907837174302
246770.0,0.07628912536446895
246780.0,0.07628912047031897
246790.0,0.0762892321733551
246800.0,0.07628917416555672
246810.0,0.07628918332115163
246820.0,0.07628908327728609
246830.0,0.07628908884370579
246840.0,0.07628901124629085
246850.0,0.07628901598279367
246860.0,0.07628901588565537
246870.0,0.07628906156045971
246880.0,0.07628914914043093
246890.0,0.07628912601428833
246900.0,0.0762892314210486
246910.0,0.07628917139283793
246920.0,0.07628919133765012
246930.0,0.07628911377074149
246940.0,0.07628904880833441
246950.0,0.07628907015107551
246960.0,0.07628897198284765
246970.0,0.07628904852453806
246980.0,0.07628902923921532
246990.0,0.07628913307907073
247000.0,0.07628915896400137
247010.0,0.07628918332800624
247020.0,0.07628920864888937
247030.0,0.0762891662798927
247040.0,0.07628915405916686
247050.0,0.07628903944800848
247060.0,0.07628905852799203
247070.0,0.07628897993784274
247080.0,0.07628904647598136
247090.0,0.0762890454541222
247100.0,0.07628910269306531
247110.0,0.07628919076149385
247120.0,0.07628916953305258
247130.0,0.07628922188085038
247140.0,0.07628914345516308
247150.0,0.07628914928786995
247160.0,0.07628904674809035
247170.0,0.07628903938349037
247180.0,0.07628899120580505
247190.0,0.07628904620184573
247200.0,0.0762890709425678
247210.0,0.07628909242865525
247220.0,0.07628920065656368
247230.0,0.07628916544249661
247240.0,0.07628922798417656
247250.0,0.07628913134991837
247260.0,0.07628913514126144
247270.0,0.0762890877015927
247280.0,0.07628899479652566
247290.0,0.07628903247156128
247300.0,0.07628900536349098
247310.0,0.07628909831368334
247320.0,0.07628907937500526
247330.0,0.07628916372658526
247340.0,0.07628920265275049
247350.0,0.07628920177023046
247360.0,0.07628916038803843
247370.0,0.07628909790542003
247380.0,0.07628911692419861
247390.0,0.07628899887422386
247400.0,0.0762890354277189
247410.0,0.07628899201232954
247420.0,0.07628909137293875
247430.0,0.07628911377693706
247440.0,0.07628913614686025
247450.0,0.07628922195583014
247460.0,0.076289184184106
247470.0,0.0762891668488597
247480.0,0.07628908221379009
247490.0,0.07628909747129461
247500.0,0.07628899375066561
247510.0,0.0762890288081779
247520.0,0.07628900875182551
247530.0,0.0762890950112785
247540.0,0.07628913757536841
247550.0,0.07628914206505964
247560.0,0.07628923061723036
247570.0,0.07628917168936147
247580.0,0.07628918480970899
247590.0,0.07628908240791023
247600.0,0.07628906704556684
247610.0,0.07628903332633148
247620.0,0.07628899799378244
247630.0,0.07628903140644783
247640.0,0.0762890479142172
247650.0,0.07628915720391981
247660.0,0.07628914313434182
247670.0,0.07628921512674032
247680.0,0.07628918204142816
247690.0,0.07628917850424151
247700.0,0.07628913058166442
247710.0,0.07628903188324995
247720.0,0.07628906564978444
247730.0,0.07628897046410302
247740.0,0.07628905828066031
247750.0,0.07628903847463483
247760.0,0.07628912997640734
247770.0,0.07628917402474078
247780.0,0.0762891882838982
247790.0,0.07628920500840329
247800.0,0.07628915073326464
247810.0,0.07628914181977639
247820.0,0.07628903079683583
247830.0,0.07628905183132187
247840.0,0.07628897863545565
247850.0,0.07628906211311529
247860.0,0.07628906002453126
247870.0,0.07628912111912933
247880.0,0.07628919828316691
247890.0,0.07628917980692233
247900.0,0.07628920991233396
247910.0,0.07628912737743104
247920.0,0.07628914240069277
247930.0,0.07628905367283306
247940.0,0.07628901891732222
247950.0,0.07628900401967814
247960.0,0.07628904311267241
247970.0,0.07628909347586223
247980.0,0.07628907949407354
247990.0,0.07628919062935875
248000.0,0.0762891781885492
248010.0,0.0762892212228042
248020.0,0.0762891386616613
248030.0,0.07628911149992013
248040.0,0.07628910178553383
248050.0,0.0762889842818226
248060.0,0.07628903958999365
248070.0,0.07628899743327616
248080.0,0.07628910483427123
248090.0,0.07628909973826142
248100.0,0.07628916744468929
248110.0,0.07628920996556231
248120.0,0.07628919403093697
248130.0,0.0762891603687481
248140.0,0.07628908409539892
248150.0,0.07628910301260253
248160.0,0.07628898459565514
248170.0,0.07628903483998156
248180.0,0.07628900627041027
248190.0,0.07628910290034453
248200.0,0.07628912862164682
248210.0,0.07628915318000418
248220.0,0.07628922212450626
248230.0,0.0762891795787474
248240.0,0.0762891775303246
248250.0,0.07628907432887505
248260.0,0.0762890793198331
248270.0,0.07628901225065797
248280.0,0.07628901394176604
248290.0,0.07628902111925377
248300.0,0.07628906029683467
248310.0,0.07628915874373483
248320.0,0.07628913247738421
248330.0,0.07628923029039379
248340.0,0.07628917047005968
248350.0,0.07628918659252794
248360.0,0.07628911405404419
248370.0,0.07628903976780468
248380.0,0.07628906246478931
248390.0,0.07628897334986803
248400.0,0.07628905492392087
248410.0,0.07628903582246417
248420.0,0.07628914186975555
248430.0,0.07628916311616268
248440.0,0.07628919555526019
248450.0,0.07628919881150195
248460.0,0.07628915908988709
248470.0,0.07628914116284215
248480.0,0.0762890284094646
248490.0,0.07628905607960265
248500.0,0.07628897516452736
248510.0,0.0762890623507616
248520.0,0.07628905336239848
248530.0,0.07628912774834895
248540.0,0.07628918977606666
248550.0,0.07628918794096358
248560.0,0.07628920177013537
248570.0,0.0762891353218097
248580.0,0.07628913721927928
248590.0,0.07628903012052454
248600.0,0.07628903959580034
248610.0,0.07628898552913402
248620.0,0.07628905990998193
248630.0,0.07628908106415459
248640.0,0.07628909509717204
248650.0,0.07628920797081401
248660.0,0.07628916728352655
248670.0,0.07628922495606641
248680.0,0.07628912393211341
248690.0,0.07628912686175564
248700.0,0.07628907860414402
248710.0,0.07628899071830998
248720.0,0.07628902883724081
248730.0,0.07628901404684434
248740.0,0.07628910856320213
248750.0,0.0762890883467009
248760.0,0.07628918391226541
248770.0,0.07628919301494881
248780.0,0.0762892090337433
248790.0,0.07628914473122865
248800.0,0.07628909038422385
248810.0,0.07628910402260518
248820.0,0.07628897969641113
248830.0,0.07628903751707618
248840.0,0.07628900943727057
248850.0,0.07628911225019577
248860.0,0.07628911742751697
248870.0,0.07628917250850493
248880.0,0.07628920779401122
248890.0,0.0762891916033767
248900.0,0.07628914841697684
248910.0,0.07628907039853143
248920.0,0.0762890881740561
248930.0,0.07628897859112801
248940.0,0.07628903835901651
248950.0,0.0762890148662757
248960.0,0.07628909442628662
248970.0,0.07628915237748601
248980.0,0.07628913831906321
248990.0,0.07628923584341643
249000.0,0.07628916609748211
249010.0,0.07628918421648627
249020.0,0.07628907954808198
249030.0,0.07628905349496722
249040.0,0.07628903875123833
249050.0,0.07628899201669606
249060.0,0.07628904160600451
249070.0,0.07628904678118004
249080.0,0.07628916257030988
249090.0,0.07628914777556409
249100.0,0.0762892235548566
249110.0,0.076289171591096
249120.0,0.07628917119716526
249130.0,0.07628911945945126
249140.0,0.07628902485534501
249150.0,0.07628905367857879
249160.0,0.07628897528180174
249170.0,0.07628906516704481
249180.0,0.07628905059309235
249190.0,0.07628914718328193
249200.0,0.0762891737774797
249210.0,0.07628920883739225
249220.0,0.07628917928586322
249230.0,0.07628914445611217
249240.0,0.07628912314109033
249250.0,0.07628901670110477
249260.0,0.07628904692927874
249270.0,0.07628897960749959
249280.0,0.07628907166267747
249290.0,0.07628906941995672
249300.0,0.07628911639413587
249310.0,0.07628921068544822
249320.0,0.07628917492306321
249330.0,0.07628921164601035
249340.0,0.07628911836980323
249350.0,0.07628913639191871
249360.0,0.07628905808648932
249370.0,0.07628900502102803
249380.0,0.0762890139179771
249390.0,0.07628903572856174
249400.0,0.07628910466550587
249410.0,0.07628908404514427
249420.0,0.07628920271338412
249430.0,0.07628917668700676
249440.0,0.07628922131949142
249450.0,0.07628912716263976
249460.0,0.07628910193517459
249470.0,0.07628908875617539
249480.0,0.0762889806903928
249490.0,0.07628903667508671
249500.0,0.07628901277426359
249510.0,0.07628911633663223
249520.0,0.07628910692375608
249530.0,0.07628918847372643
249540.0,0.07628919560947454
249550.0,0.0762892018540607
249560.0,0.07628913374219054
249570.0,0.07628907684526853
249580.0,0.07628908794236369
249590.0,0.07628897590981491
249600.0,0.07628903905120615
249610.0,0.0762890148550811
249620.0,0.07628911651616041
249630.0,0.07628913643256163
249640.0,0.07628916668833965
249650.0,0.0762892174467599
249660.0,0.07628917918401629
249670.0,0.07628917015195148
249680.0,0.07628906420207544
249690.0,0.07628907146013934
249700.0,0.07628900434633086
249710.0,0.07628901945342387
249720.0,0.07628902633271424
249730.0,0.07628906984119235
249740.0,0.07628916840447612
249750.0,0.07628913857336397
249760.0,0.07628923534336622
249770.0,0.07628916351989815
249780.0,0.07628917968489107
249790.0,0.07628910413121899
249800.0,0.0762890329309269
249810.0,0.07628905276920141
249820.0,0.07628897789928343
249830.0,0.07628906032021937
249840.0,0.0762890461566686
249850.0,0.07628915483780961
249860.0,0.07628916149595501
249870.0,0.07628922100189622
249880.0,0.07628916937010928
249890.0,0.07628915459692595
249900.0,0.07628911329164238
249910.0,0.07628901436197337
249920.0,0.07628904582038838
249930.0,0.07628898249851442
249940.0,0.07628907378210045
249950.0,0.07628906462340186
249960.0,0.07628915593170296
249970.0,0.07628918375503059
249980.0,0.07628920697376161
249990.0,0.07628917369813933
250000.0,0.0762891253526695
250010.0,0.07628913051437845
250020.0,0.07628902134766713
250030.0,0.07628903546530943
250040.0,0.07628898695937845
250050.0,0.07628906910004903
250060.0,0.07628908942041651
250070.0,0.07628910192083097
250080.0,0.07628921736515226
250090.0,0.07628916851037469
250100.0,0.07628922066325793
250110.0,0.0762891147431731
250120.0,0.07628911784213108
250130.0,0.0762890576716127
250140.0,0.07628899173872673
250150.0,0.07628902295916665
250160.0,0.07628903372928605
250170.0,0.07628911917652624
250180.0,0.07628909861835965
250190.0,0.07628920435828379
250200.0,0.07628918159144571
250210.0,0.0762892110058739
250220.0,0.07628912426086892
250230.0,0.0762890850594704
250240.0,0.0762890818353303
250250.0,0.07628897995174917
250260.0,0.0762890337336869
250270.0,0.07628903490548045
250280.0,0.07628912894217667
250290.0,0.07628912254500937
250300.0,0.07628920206973629
250310.0,0.0762891920732652
250320.0,0.07628919347434189
250330.0,0.07628914870636809
250340.0,0.07628905919677231
250350.0,0.07628908285863562
250360.0,0.076288979583513
250370.0,0.07628903854673305
250380.0,0.076289018562573
250390.0,0.07628909642874841
250400.0,0.076289163883453
250410.0,0.07628913961404837
250420.0,0.0762892389610429
250430.0,0.0762891594824305
250440.0,0.07628918045500278
250450.0,0.07628907632674686
250460.0,0.07628904922513603
250470.0,0.0762890278662284
250480.0,0.0762890001969378
250490.0,0.0762890454062468
250500.0,0.07628905526112653
250510.0,0.07628917238395932
250520.0,0.07628915179621848
250530.0,0.07628923168738233
250540.0,0.07628916031434671
250550.0,0.0762891628012333
250560.0,0.07628910316572998
250570.0,0.07628901956068232
250580.0,0.07628903513093381
250590.0,0.07628899328897237
250600.0,0.0762890672028094
250610.0,0.07628906653961849
250620.0,0.07628917048839502
250630.0,0.07628916835803792
250640.0,0.0762892231122583
250650.0,0.07628915845277054
250660.0,0.07628913550919
250670.0,0.07628912232204836
250680.0,0.07628901137011351
250690.0,0.07628904236673485
250700.0,0.0762889832943584
250710.0,0.07628907689759913
250720.0,0.07628907729391975
250730.0,0.0762891164110809
250740.0,0.07628921660832806
250750.0,0.0762891758730054
250760.0,0.07628920839954753
250770.0,0.0762891121633541
250780.0,0.07628912803061502
250790.0,0.07628905166552814
250800.0,0.07628900269736316
250810.0,0.07628901268705987
250820.0,0.07628904470383571
250830.0,0.0762891143362134
250840.0,0.07628909235433827
250850.0,0.07628921002800845
250860.0,0.07628917624483474
250870.0,0.07628921663340246
250880.0,0.0762891200375218
250890.0,0.07628909324578925
250900.0,0.07628907405198711
250910.0,0.07628898674843763
250920.0,0.07628902709085165
250930.0,0.07628904242681045
250940.0,0.07628912819944798
250950.0,0.07628911515156046
250960.0,0.07628921462008331
250970.0,0.0762891827588574
250980.0,0.0762891994444388
250990.0,0.0762891246503264
251000.0,0.07628906787003484
251010.0,0.07628907705019476
251020.0,0.07628897545750046
251030.0,0.07628904095546275
251040.0,0.07628902128931822
251050.0,0.07628911933475134
251060.0,0.07628914844261217
251070.0,0.07628916332163578
251080.0,0.07628922202740702
251090.0,0.07628917260324523
251100.0,0.07628916924375713
251110.0,0.07628905815699062
251120.0,0.07628906167510435
251130.0,0.07628900724023066
251140.0,0.07628901703293961
251150.0,0.07628903464765496
251160.0,0.07628906924922464
251170.0,0.07628917733396706
251180.0,0.07628914365299566
251190.0,0.07628923869481305
251200.0,0.0762891541229163
251210.0,0.07628917115795651
251220.0,0.07628909101286889
251230.0,0.07628903034712334
251240.0,0.07628902587632026
251250.0,0.07628900114116174
251260.0,0.07628906152770942
251270.0,0.07628906535899872
251280.0,0.07628917556073858
251290.0,0.07628916059578694
251300.0,0.07628922889003655
251310.0,0.07628915200738981
251320.0,0.0762891478978081
251330.0,0.07628909398985187
251340.0,0.07628900969700414
251350.0,0.07628903353164558
251360.0,0.07628899648400311
251370.0,0.07628908265917468
251380.0,0.07628906856670574
251390.0,0.07628914983725939
251400.0,0.07628919814105138
251410.0,0.07628919892322993
251420.0,0.07628917608941169
251430.0,0.0762891146542344
251440.0,0.07628913041711863
251450.0,0.07628902483734243
251460.0,0.07628902783215785
251470.0,0.07628899177165926
251480.0,0.07628906676582854
251490.0,0.07628910184909027
251500.0,0.07628909951184419
251510.0,0.07628922498232851
251520.0,0.07628917035906944
251530.0,0.0762892141992124
251540.0,0.07628910562546126
251550.0,0.07628910790388192
251560.0,0.0762890430625343
251570.0,0.07628899857013198
251580.0,0.07628901721531872
251590.0,0.07628904958524886
251600.0,0.07628912695462041
251610.0,0.07628910873966697
251620.0,0.07628922447067729
251630.0,0.07628917591148315
251640.0,0.0762892024901989
251650.0,0.07628910774200612
251660.0,0.07628907927710382
251670.0,0.07628905683398265
251680.0,0.07628898715230499
251690.0,0.07628903143889139
251700.0,0.07628902889036877
251710.0,0.076289133262427
251720.0,0.07628913431501178
251730.0,0.07628919124307168
251740.0,0.07628920036475555
251750.0,0.07628918710383396
251760.0,0.07628915483831147
251770.0,0.076289050822267
251780.0,0.07628907468196075
251790.0,0.07628898333711104
251800.0,0.07628903713343285
251810.0,0.0762890254320066
251820.0,0.076289089445505
251830.0,0.07628917284695105
251840.0,0.0762891429260669
251850.0,0.07628924031148476
251860.0,0.07628915297893908
251870.0,0.07628917497781341
251880.0,0.07628907423873253
251890.0,0.07628904198351485
251900.0,0.0762890203446921
251910.0,0.07628900568811825
251920.0,0.07628905493558627
251930.0,0.07628906475567294
251940.0,0.07628917923866636
251950.0,0.07628915501906643
251960.0,0.07628923359940158
251970.0,0.07628914860707223
251980.0,0.07628915441129985
251990.0,0.07628908417990361
252000.0,0.07628901801255462
252010.0,0.07628902354473381
252020.0,0.07628900666616749
252030.0,0.07628907683989591
252040.0,0.07628907118112244
252050.0,0.07628917460356134
252060.0,0.07628917530772569
252070.0,0.07628922022364366
252080.0,0.07628915451630332
252090.0,0.0762891253612717
252100.0,0.0762891187070454
252110.0,0.07628900631388556
252120.0,0.0762890402706307
252130.0,0.07628898559170515
252140.0,0.07628908216937828
252150.0,0.07628908753152336
252160.0,0.07628912591930428
252170.0,0.0762892225502298
252180.0,0.076289176035464
252190.0,0.07628920395763358
252200.0,0.07628910263852039
252210.0,0.07628911796532131
252220.0,0.0762890329290431
252230.0,0.07628900829417129
252240.0,0.07628900812936894
252250.0,0.07628905414133763
252260.0,0.07628912259206876
252270.0,0.07628910429250313
252280.0,0.07628922792109964
252290.0,0.07628917331349534
252300.0,0.07628920350805764
252310.0,0.07628910173431597
252320.0,0.07628908890625852
252330.0,0.07628904777120223
252340.0,0.07628899492780437
252350.0,0.07628902374995776
252360.0,0.07628905224052945
252370.0,0.0762891397126317
252380.0,0.07628912255713345
252390.0,0.07628922463716617
252400.0,0.07628917650479318
252410.0,0.07628919450509068
252420.0,0.0762891263441955
252430.0,0.07628905372759968
252440.0,0.07628907738622148
252450.0,0.07628897173820456
252460.0,0.07628904575994659
252470.0,0.07628902338357871
252480.0,0.07628912083025746
252490.0,0.07628916256651062
252500.0,0.07628915819219974
252510.0,0.07628922871331517
252520.0,0.07628916179404084
252530.0,0.07628916982578705
252540.0,0.07628905399187393
252550.0,0.07628905626285809
252560.0,0.07628899829693597
252570.0,0.07628902728934717
252580.0,0.07628904310802713
252590.0,0.07628907970111158
252600.0,0.07628918625719276
252610.0,0.07628915501060732
252620.0,0.07628923542111232
252630.0,0.0762891443732067
252640.0,0.0762891592164341
252650.0,0.07628906771267707
252660.0,0.07628903066706721
252670.0,0.07628900847472171
252680.0,0.07628902290131556
252690.0,0.07628906810638275
252700.0,0.07628908295639222
252710.0,0.07628919194911706
252720.0,0.07628916290912664
252730.0,0.07628923054756907
252740.0,0.07628914002324418
252750.0,0.07628913780080006
252760.0,0.07628909929835334
252770.0,0.07628899748225318
252780.0,0.07628903762648181
252790.0,0.07628899503906093
252800.0,0.07628909185817477
252810.0,0.07628907561850598
252820.0,0.07628914486396697
252830.0,0.07628921022717894
252840.0,0.07628919113834792
252850.0,0.07628917992867616
252860.0,0.07628910288841728
252870.0,0.07628912571407628
252880.0,0.07628901282319507
252890.0,0.07628902896890757
252900.0,0.07628899158606033
252910.0,0.07628907757413284
252920.0,0.07628911274869185
252930.0,0.07628911617475198
252940.0,0.07628923046422037
252950.0,0.0762891724081573
252960.0,0.07628919801044197
252970.0,0.07628909352018017
252980.0,0.07628909922753101
252990.0,0.07628902428366195
253000.0,0.07628901169634326
253010.0,0.07628901102529774
253020.0,0.07628906910145836
253030.0,0.0762891368110756
253040.0,0.07628912074232821
253050.0,0.07628923413654522
253060.0,0.07628916997126307
253070.0,0.07628919537635477
253080.0,0.07628909862993881
253090.0,0.07628906725994168
253100.0,0.0762890549096638
253110.0,0.07628898402760302
253120.0,0.0762890373749201
253130.0,0.0762890342302472
253140.0,0.07628914364432902
253150.0,0.07628914395970254
253160.0,0.07628919392592916
253170.0,0.07628920006918499
253180.0,0.0762891796366438
253190.0,0.07628914789977939
253200.0,0.07628903993761062
253210.0,0.07628906939217776
253220.0,0.0762889748146193
253230.0,0.07628904904325245
253240.0,0.07628903282450494
253250.0,0.0762891069404353
253260.0,0.0762891778711159
253270.0,0.07628915955687325
253280.0,0.07628923147549481
253290.0,0.07628914811050182
253300.0,0.07628916003281086
253310.0,0.07628905246232277
253320.0,0.07628904673564757
253330.0,0.07628898955668374
253340.0,0.07628904202729353
253350.0,0.07628905755885344
253360.0,0.07628909986884828
253370.0,0.07628919584590947
253380.0,0.07628916827748626
253390.0,0.07628922366544796
253400.0,0.07628913483278
253410.0,0.0762891451253363
253420.0,0.07628906142401713
253430.0,0.07628901996338093
253440.0,0.07628900799890982
